build_up_id,goal_id,goal_event_id,goal_label,match_id,match_name,team,opponent,scorer,minute,second,period,possession,passes_before_goal,attack_duration_seconds,build_up_type,shot_xg,tournament_stage,tournament_progress_score,finishing_efficiency,match_stage,play_pattern,start_x,start_y,goal_x,goal_y,shot_x,shot_y,competition_label,competition_value
3893812_2,3893812_2,7835090c-7ebf-4998-a878-f488c31296ad,South Africa Women's - Thembi Kgatlana (65') vs Argentina Women's,3893812,Argentina Women's vs South Africa Women's,South Africa Women's,Argentina Women's,Thembi Kgatlana,65,15,2,155,7,31.55699999999979,Long build-up,0.4900221,Group Stage,0,,Group Stage,From Free Kick,34.8,4.9,114.7,41.1,114.7,41.1,Women's World Cup - 2023,72|107|ALL
3893812_3,3893812_3,439430bb-a1f1-4375-b65f-73292f41fb66,Argentina Women's - Sophie Wais Braun (73') vs South Africa Women's,3893812,Argentina Women's vs South Africa Women's,Argentina Women's,South Africa Women's,Sophie Wais Braun,73,12,2,166,9,52.225999999999885,Long build-up,0.021933524,Group Stage,0,,Group Stage,From Free Kick,106.0,43.6,96.1,50.5,96.1,50.5,Women's World Cup - 2023,72|107|ALL
3893812_4,3893812_4,c41ecc9a-7ff9-4a59-8356-84acf6c981b4,Argentina Women's - Romina Stefania Núñez (78') vs South Africa Women's,3893812,Argentina Women's vs South Africa Women's,Argentina Women's,South Africa Women's,Romina Stefania Núñez,78,13,2,177,3,12.99499999999989,Medium build-up,0.0832264,Group Stage,0,,Group Stage,Other,45.9,12.4,106.2,42.8,106.2,42.8,Women's World Cup - 2023,72|107|ALL
3893811_1,3893811_1,e3932397-c0e2-4c9d-96fc-1f3ae78d4215,England Women's - Lauren James (5') vs Denmark Women's,3893811,England Women's vs Denmark Women's,England Women's,Denmark Women's,Lauren James,5,45,1,13,7,30.760999999999967,Long build-up,0.07243475,Group Stage,0,,Group Stage,Regular Play,32.0,39.9,97.9,35.7,97.9,35.7,Women's World Cup - 2023,72|107|ALL
3893815_1,3893815_1,67764ccc-9eea-4ef5-b8bb-308761a8ddc4,France Women's - Eugénie Le Sommer (16') vs Brazil Women's,3893815,France Women's vs Brazil Women's,France Women's,Brazil Women's,Eugénie Le Sommer,16,48,1,49,4,9.41700000000003,Medium build-up,0.2926512,Group Stage,0,,Group Stage,From Throw In,86.5,54.7,113.7,41.9,113.7,41.9,Women's World Cup - 2023,72|107|ALL
3893815_2,3893815_2,27e78ae5-1ff9-40f8-a0cd-dd49a3e93323,Brazil Women's - Débora Cristiane de Oliveira (57') vs France Women's,3893815,France Women's vs Brazil Women's,Brazil Women's,France Women's,Débora Cristiane de Oliveira,57,31,2,160,15,58.37900000000002,Long build-up,0.22590809,Group Stage,0,,Group Stage,Regular Play,46.0,5.3,113.1,33.7,113.1,33.7,Women's World Cup - 2023,72|107|ALL
3893815_3,3893815_3,54df046c-f156-4c0a-9e96-f7acf770d97d,France Women's - Wendie Renard (82') vs Brazil Women's,3893815,France Women's vs Brazil Women's,France Women's,Brazil Women's,Wendie Renard,82,7,2,203,1,2.3450000000002547,Quick attack,0.06011822,Group Stage,0,,Group Stage,From Corner,120.0,80.0,113.6,32.0,113.6,32.0,Women's World Cup - 2023,72|107|ALL
3893816_1,3893816_1,aea76b10-d09c-4fb4-a9ce-3069e3cf1636,Jamaica Women's - Allyson Swaby (55') vs Panama Women's,3893816,Panama Women's vs Jamaica Women's,Jamaica Women's,Panama Women's,Allyson Swaby,55,17,2,120,1,1.7729999999999109,Quick attack,0.101747274,Group Stage,0,,Group Stage,From Corner,120.0,0.1,113.1,38.7,113.1,38.7,Women's World Cup - 2023,72|107|ALL
3893814_1,3893814_1,27546c06-efeb-4c24-8eef-c354dd5a0883,Sweden Women's - Amanda Ilestedt (38') vs Italy Women's,3893814,Sweden Women's vs Italy Women's,Sweden Women's,Italy Women's,Amanda Ilestedt,38,32,1,78,1,1.9060000000004038,Quick attack,0.25962234,Group Stage,0,,Group Stage,From Corner,120.0,80.0,117.4,42.7,117.4,42.7,Women's World Cup - 2023,72|107|ALL
3893814_2,3893814_2,6291e047-269f-4cf8-80ed-6bff1654677c,Sweden Women's - Fridolina Rolfö (43') vs Italy Women's,3893814,Sweden Women's vs Italy Women's,Sweden Women's,Italy Women's,Fridolina Rolfö,43,42,1,84,0,0.06700000000000728,Quick attack,0.5565766,Group Stage,0,,Group Stage,From Corner,116.7,35.9,116.4,37.5,116.4,37.5,Women's World Cup - 2023,72|107|ALL
3893814_3,3893814_3,d2316710-c2a1-474c-a592-84b8332580e3,Sweden Women's - Emma Stina Blackstenius (45') vs Italy Women's,3893814,Sweden Women's vs Italy Women's,Sweden Women's,Italy Women's,Emma Stina Blackstenius,45,40,1,86,15,35.784999999999854,Long build-up,0.68783635,Group Stage,0,,Group Stage,Regular Play,31.4,59.2,116.0,40.0,116.0,40.0,Women's World Cup - 2023,72|107|ALL
3893814_4,3893814_4,0501e35c-b4b2-4d90-83fb-9e77441697d9,Sweden Women's - Amanda Ilestedt (49') vs Italy Women's,3893814,Sweden Women's vs Italy Women's,Sweden Women's,Italy Women's,Amanda Ilestedt,49,20,2,99,1,1.839999999999975,Quick attack,0.2787331,Group Stage,0,,Group Stage,From Corner,120.0,80.0,118.1,43.3,118.1,43.3,Women's World Cup - 2023,72|107|ALL
3893814_5,3893814_5,f6b41826-4417-4b26-a2a9-33b2d0ee1503,Sweden Women's - Rebecka Blomqvist (94') vs Italy Women's,3893814,Sweden Women's vs Italy Women's,Sweden Women's,Italy Women's,Rebecka Blomqvist,94,49,2,183,2,13.77099999999973,Quick attack,0.42039344,Group Stage,0,,Group Stage,From Counter,9.5,58.9,103.6,45.4,103.6,45.4,Women's World Cup - 2023,72|107|ALL
3893818_1,3893818_1,de1f9a97-db72-4927-9ac7-cfec0fad502b,Colombia Women's - Linda Lizeth Caicedo Alegría (51') vs Germany Women's,3893818,Germany Women's vs Colombia Women's,Colombia Women's,Germany Women's,Linda Lizeth Caicedo Alegría,51,53,2,107,2,15.459000000000003,Quick attack,0.070997454,Group Stage,0,,Group Stage,From Corner,120.0,0.1,109.9,28.1,109.9,28.1,Women's World Cup - 2023,72|107|ALL
3893818_2,3893818_2,33709920-5e8b-4082-9b45-c4d51b155c11,Colombia Women's - Manuela Vanegas Cataño (96') vs Germany Women's,3893818,Germany Women's vs Colombia Women's,Colombia Women's,Germany Women's,Manuela Vanegas Cataño,96,23,2,185,1,1.9769999999998618,Quick attack,0.05711976,Group Stage,0,,Group Stage,From Corner,120.0,80.0,110.2,40.1,110.2,40.1,Women's World Cup - 2023,72|107|ALL
3893819_1,3893819_1,d0678b57-29b9-4fe1-842f-53689cd9190c,Morocco Women's - Ibtissam Jraïdi (5') vs Korea Republic Women's,3893819,Korea Republic Women's vs Morocco Women's,Morocco Women's,Korea Republic Women's,Ibtissam Jraïdi,5,45,1,14,5,11.810999999999979,Medium build-up,0.10770075,Group Stage,0,,Group Stage,From Throw In,87.8,80.0,113.5,46.1,113.5,46.1,Women's World Cup - 2023,72|107|ALL
3893820_1,3893820_1,9fd35bfa-ccae-4cef-a3bf-d9bdba7bc570,Norway Women's - Sophie Roman Haug (5') vs Philippines Women's,3893820,Norway Women's vs Philippines Women's,Norway Women's,Philippines Women's,Sophie Roman Haug,5,56,1,14,5,26.791999999999973,Medium build-up,0.12235808,Group Stage,0,,Group Stage,Regular Play,19.7,41.0,116.8,31.8,116.8,31.8,Women's World Cup - 2023,72|107|ALL
3893820_2,3893820_2,4e0975d7-4266-4808-8c4a-ed34b519aacc,Norway Women's - Sophie Roman Haug (16') vs Philippines Women's,3893820,Norway Women's vs Philippines Women's,Norway Women's,Philippines Women's,Sophie Roman Haug,16,8,1,33,22,80.18399999999997,Long build-up,0.0615994,Group Stage,0,,Group Stage,From Throw In,18.4,80.0,112.4,34.2,112.4,34.2,Women's World Cup - 2023,72|107|ALL
3893820_3,3893820_3,32ce3112-12a6-4715-b73d-01575bdce887,Norway Women's - Caroline Graham Hansen (30') vs Philippines Women's,3893820,Norway Women's vs Philippines Women's,Norway Women's,Philippines Women's,Caroline Graham Hansen,30,40,1,55,16,63.97499999999991,Long build-up,0.017354574,Group Stage,0,,Group Stage,From Throw In,79.0,80.0,94.2,56.0,94.2,56.0,Women's World Cup - 2023,72|107|ALL
3893820_4,3893820_4,96200f4d-305c-49d4-954b-d9df6bb6cd18,Norway Women's - Sophie Roman Haug (94') vs Philippines Women's,3893820,Norway Women's vs Philippines Women's,Norway Women's,Philippines Women's,Sophie Roman Haug,94,41,2,176,5,15.786000000000058,Medium build-up,0.051194664,Group Stage,0,,Group Stage,Regular Play,101.8,67.1,111.0,46.3,111.0,46.3,Women's World Cup - 2023,72|107|ALL
3893821_1,3893821_1,d68c24bf-388d-420a-a943-9b0d5871375a,Australia Women's - Hayley Emma Raso (8') vs Canada Women's,3893821,Canada Women's vs Australia Women's,Australia Women's,Canada Women's,Hayley Emma Raso,8,46,1,23,4,34.537000000000035,Medium build-up,0.04790475,Group Stage,0,,Group Stage,From Corner,120.0,0.1,104.3,46.2,104.3,46.2,Women's World Cup - 2023,72|107|ALL
3893821_2,3893821_2,ede11ea1-2ea7-4f77-b809-5f4109634b9d,Australia Women's - Hayley Emma Raso (38') vs Canada Women's,3893821,Canada Women's vs Australia Women's,Australia Women's,Canada Women's,Hayley Emma Raso,38,52,1,69,1,3.1649999999999636,Quick attack,0.7021783,Group Stage,0,,Group Stage,From Corner,120.0,0.1,118.5,42.2,118.5,42.2,Women's World Cup - 2023,72|107|ALL
3893821_3,3893821_3,49776624-28b0-4461-887d-813927988646,Australia Women's - Mary Boio Fowler (57') vs Canada Women's,3893821,Canada Women's vs Australia Women's,Australia Women's,Canada Women's,Mary Boio Fowler,57,2,2,117,6,34.361999999999966,Medium build-up,0.77722615,Group Stage,0,,Group Stage,From Goal Kick,6.0,36.0,114.7,38.5,114.7,38.5,Women's World Cup - 2023,72|107|ALL
3893823_1,3893823_1,eae28ae6-a650-4a75-90d5-80a872c42d3a,Zambia W - Lushomo Mweemba (2') vs Costa Rica Women's,3893823,Costa Rica Women's vs Zambia W,Zambia W,Costa Rica Women's,Lushomo Mweemba,2,12,1,6,1,1.7520000000000095,Quick attack,0.06434603,Group Stage,0,,Group Stage,From Corner,120.0,80.0,110.7,45.3,110.7,45.3,Women's World Cup - 2023,72|107|ALL
3893823_2,3893823_2,cc569b80-b183-4716-8911-02ef5df911f7,Costa Rica Women's - Melissa Herrera Monge (46') vs Zambia W,3893823,Costa Rica Women's vs Zambia W,Costa Rica Women's,Zambia W,Melissa Herrera Monge,46,49,2,86,2,4.836999999999989,Quick attack,0.88035095,Group Stage,0,,Group Stage,From Corner,120.0,80.0,117.2,41.4,117.2,41.4,Women's World Cup - 2023,72|107|ALL
3893823_3,3893823_3,eeb21886-0f68-424d-b9c3-0bbd670db5b9,Zambia W - Racheal Kundananji (92') vs Costa Rica Women's,3893823,Costa Rica Women's vs Zambia W,Zambia W,Costa Rica Women's,Racheal Kundananji,92,2,2,169,3,18.733999999999924,Medium build-up,0.4077917,Group Stage,0,,Group Stage,From Throw In,56.7,0.1,109.4,32.5,109.4,32.5,Women's World Cup - 2023,72|107|ALL
3893822_1,3893822_1,bd0ca07d-2997-4b5d-aed7-f31936a6abc4,Japan Women's - Hinata Miyazawa (11') vs Spain Women's,3893822,Japan Women's vs Spain Women's,Japan Women's,Spain Women's,Hinata Miyazawa,11,32,1,20,8,27.331999999999994,Long build-up,0.44954997,Group Stage,0,,Group Stage,Regular Play,45.3,42.2,107.4,37.8,107.4,37.8,Women's World Cup - 2023,72|107|ALL
3893822_2,3893822_2,28ea500a-12b6-4172-aa30-41e13218a421,Japan Women's - Riko Ueki (28') vs Spain Women's,3893822,Japan Women's vs Spain Women's,Japan Women's,Spain Women's,Riko Ueki,28,8,1,52,4,14.565000000000055,Medium build-up,0.06738577,Group Stage,0,,Group Stage,Regular Play,22.1,33.8,106.0,28.5,106.0,28.5,Women's World Cup - 2023,72|107|ALL
3893822_3,3893822_3,bfcefea7-de6a-4b94-bb0d-c9eb3862d7ef,Japan Women's - Hinata Miyazawa (39') vs Spain Women's,3893822,Japan Women's vs Spain Women's,Japan Women's,Spain Women's,Hinata Miyazawa,39,42,1,69,3,8.43899999999985,Medium build-up,0.10757041,Group Stage,0,,Group Stage,Regular Play,47.8,33.6,106.2,47.6,106.2,47.6,Women's World Cup - 2023,72|107|ALL
3893822_4,3893822_4,5388882a-c4c2-4b16-ac01-29f23bb36f69,Japan Women's - Mina Tanaka (81') vs Spain Women's,3893822,Japan Women's vs Spain Women's,Japan Women's,Spain Women's,Mina Tanaka,81,48,2,155,1,9.478000000000065,Quick attack,0.10904662,Group Stage,0,,Group Stage,From Throw In,43.5,80.0,107.1,48.5,107.1,48.5,Women's World Cup - 2023,72|107|ALL
3893828_1,3893828_1,9e39fcb1-7b2f-449e-89cf-47323743350b,England Women's - Alessia Russo (3') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Alessia Russo,3,54,1,11,7,28.595,Long build-up,0.07538022,Group Stage,0,,Group Stage,Regular Play,53.5,41.0,105.6,32.1,105.6,32.1,Women's World Cup - 2023,72|107|ALL
3893828_2,3893828_2,fe5cb36c-21b5-4d2b-9547-93afe9684566,England Women's - Lauren Hemp (25') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Lauren Hemp,25,44,1,47,7,27.423000000000002,Long build-up,0.3977347,Group Stage,0,,Group Stage,Regular Play,67.0,22.8,103.5,45.3,103.5,45.3,Women's World Cup - 2023,72|107|ALL
3893828_3,3893828_3,866cfc54-fcc8-4a08-a1d9-5a49ca33613e,England Women's - Lauren James (40') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Lauren James,40,31,1,64,1,1.375999999999749,Quick attack,0.046515923,Group Stage,0,,Group Stage,From Free Kick,112.1,71.4,100.1,44.9,100.1,44.9,Women's World Cup - 2023,72|107|ALL
3893828_4,3893828_4,dd7ffca5-b8a3-4654-b253-d6232e5c64bd,England Women's - Lauren James (65') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Lauren James,65,0,2,104,19,55.70100000000002,Long build-up,0.109001376,Group Stage,0,,Group Stage,Regular Play,80.2,17.2,111.1,29.7,111.1,29.7,Women's World Cup - 2023,72|107|ALL
3893828_5,3893828_5,5d4a37a4-f999-4661-959c-3091f7dbfeeb,England Women's - Chloe Kelly (76') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Chloe Kelly,76,3,2,130,1,5.757000000000062,Quick attack,0.4459498,Group Stage,0,,Group Stage,From Counter,50.1,57.2,109.3,55.0,109.3,55.0,Women's World Cup - 2023,72|107|ALL
3893828_6,3893828_6,4fd129c1-dbf9-4c68-9cb0-affb53b64d96,England Women's - Rachel Daly (83') vs China PR Women's,3893828,China PR Women's vs England Women's,England Women's,China PR Women's,Rachel Daly,83,7,2,139,6,14.806999999999789,Medium build-up,0.354045,Group Stage,0,,Group Stage,From Throw In,111.1,80.0,114.7,35.0,114.7,35.0,Women's World Cup - 2023,72|107|ALL
3893825_1,3893825_1,aab549b6-4883-4925-aef2-ce4a06215508,Denmark Women's - Sanne Troelsgaard-Nielsen (99') vs Haiti Women's,3893825,Haiti Women's vs Denmark Women's,Denmark Women's,Haiti Women's,Sanne Troelsgaard-Nielsen,99,7,2,208,4,12.511999999999716,Medium build-up,0.092737816,Group Stage,0,,Group Stage,Regular Play,25.5,42.3,107.5,54.5,107.5,54.5,Women's World Cup - 2023,72|107|ALL
3893827_1,3893827_1,f9007422-3df3-4bbc-b880-3da81a802fcf,Netherlands Women's - Lieke Martens (7') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Lieke Martens,7,28,1,17,7,31.56899999999996,Long build-up,0.12949088,Group Stage,0,,Group Stage,Regular Play,53.7,75.1,107.4,45.4,107.4,45.4,Women's World Cup - 2023,72|107|ALL
3893827_2,3893827_2,4312aa7e-960a-4835-a5f1-fc520bb2305b,Netherlands Women's - Katja Snoeijs (10') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Katja Snoeijs,10,34,1,24,7,38.15700000000004,Long build-up,0.17577292,Group Stage,0,,Group Stage,Regular Play,91.6,75.2,103.4,39.6,103.4,39.6,Women's World Cup - 2023,72|107|ALL
3893827_3,3893827_3,40c23afc-5203-45bd-8d80-243f003391ea,Netherlands Women's - Esmee Brugts (17') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Esmee Brugts,17,2,1,33,19,74.83999999999992,Long build-up,0.011751826,Group Stage,0,,Group Stage,Regular Play,74.7,65.6,96.4,22.3,96.4,22.3,Women's World Cup - 2023,72|107|ALL
3893827_4,3893827_4,a00a0b38-42f8-426b-a743-ebd3c6c655cf,Netherlands Women's - Jill Roord (22') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Jill Roord,22,51,1,49,1,6.6340000000000146,Quick attack,0.40435258,Group Stage,0,,Group Stage,Regular Play,98.0,8.3,113.9,42.5,113.9,42.5,Women's World Cup - 2023,72|107|ALL
3893827_5,3893827_5,0044742f-0ee4-453a-83cb-b58232c7f421,Netherlands Women's - Danielle van de Donk (44') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Danielle van de Donk,44,32,1,92,12,48.4670000000001,Long build-up,0.5685433,Group Stage,0,,Group Stage,From Throw In,21.9,0.1,115.6,43.4,115.6,43.4,Women's World Cup - 2023,72|107|ALL
3893827_6,3893827_6,aa1da1d3-5c1f-4f6e-b6d1-741c1d3c8ef9,Netherlands Women's - Esmee Brugts (56') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Esmee Brugts,56,47,2,123,14,53.19200000000001,Long build-up,0.02062066,Group Stage,0,,Group Stage,Regular Play,27.2,9.7,97.0,23.7,97.0,23.7,Women's World Cup - 2023,72|107|ALL
3893827_7,3893827_7,96f10271-cbdc-4531-8fe7-8ba853e3416a,Netherlands Women's - Jill Roord (82') vs Vietnam Women's,3893827,Vietnam Women's vs Netherlands Women's,Netherlands Women's,Vietnam Women's,Jill Roord,82,44,2,170,2,4.180000000000291,Quick attack,0.41272166,Group Stage,0,,Group Stage,From Free Kick,71.4,24.9,114.8,38.0,114.8,38.0,Women's World Cup - 2023,72|107|ALL
3893830_1,3893830_1,245c2565-fec4-4140-895e-7783eec1424d,Sweden Women's - Rebecka Blomqvist (65') vs Argentina Women's,3893830,Argentina Women's vs Sweden Women's,Sweden Women's,Argentina Women's,Rebecka Blomqvist,65,52,2,147,7,26.583000000000084,Long build-up,0.4833052,Group Stage,0,,Group Stage,Regular Play,71.1,74.0,114.6,40.1,114.6,40.1,Women's World Cup - 2023,72|107|ALL
3893829_1,3893829_1,d5015a8f-6700-48bd-9c62-b28f9e146d02,Panama Women's - Marta Alexandra Cox Villarreal (1') vs France Women's,3893829,Panama Women's vs France Women's,Panama Women's,France Women's,Marta Alexandra Cox Villarreal,1,7,1,4,0,0.0,Quick attack,0.021887723,Group Stage,0,,Group Stage,From Free Kick,86.1,36.8,86.1,36.8,86.1,36.8,Women's World Cup - 2023,72|107|ALL
3893829_2,3893829_2,e1e0e7f4-42a7-459c-85f4-8e14783c5660,France Women's - Maëlle Lakrar (20') vs Panama Women's,3893829,Panama Women's vs France Women's,France Women's,Panama Women's,Maëlle Lakrar,20,2,1,37,3,14.159999999999854,Medium build-up,0.06213137,Group Stage,0,,Group Stage,From Corner,120.0,80.0,110.5,40.8,110.5,40.8,Women's World Cup - 2023,72|107|ALL
3893829_3,3893829_3,0c9b8634-50a9-4f27-8012-3f033f0f35d1,France Women's - Kadidiatou Diani (27') vs Panama Women's,3893829,Panama Women's vs France Women's,France Women's,Panama Women's,Kadidiatou Diani,27,14,1,50,5,24.89300000000003,Medium build-up,0.186277,Group Stage,0,,Group Stage,From Goal Kick,7.0,36.1,115.0,45.6,115.0,45.6,Women's World Cup - 2023,72|107|ALL
3893829_4,3893829_4,558e7de9-13ea-4cf9-b6b8-385fb7f75613,France Women's - Léa Le Garrec (49') vs Panama Women's,3893829,Panama Women's vs France Women's,France Women's,Panama Women's,Léa Le Garrec,49,18,1,89,4,11.449999999999818,Medium build-up,0.005434273,Group Stage,0,,Group Stage,From Corner,86.2,22.4,92.4,11.3,92.4,11.3,Women's World Cup - 2023,72|107|ALL
3893829_5,3893829_5,261a7838-b793-4038-a79d-82b19665c9e1,Panama Women's - Lineth Cedeno (86') vs France Women's,3893829,Panama Women's vs France Women's,Panama Women's,France Women's,Lineth Cedeno,86,9,2,159,0,0.0,Quick attack,0.5051404,Group Stage,0,,Group Stage,From Free Kick,115.1,40.5,115.1,40.5,115.1,40.5,Women's World Cup - 2023,72|107|ALL
3893829_6,3893829_6,10acaf27-15bb-48cf-bf2b-4c0445a0907a,France Women's - Vicki Becho (99') vs Panama Women's,3893829,Panama Women's vs France Women's,France Women's,Panama Women's,Vicki Becho,99,8,2,177,9,33.51399999999967,Long build-up,0.058030862,Group Stage,0,,Group Stage,Regular Play,50.3,67.3,111.9,47.2,111.9,47.2,Women's World Cup - 2023,72|107|ALL
3893831_1,3893831_1,450b8c01-4b18-4a9d-8b5c-84da807dd011,South Africa Women's - Hildah Tholakele Magaia (66') vs Italy Women's,3893831,South Africa Women's vs Italy Women's,South Africa Women's,Italy Women's,Hildah Tholakele Magaia,66,26,2,144,5,29.083999999999833,Medium build-up,0.0765828,Group Stage,0,,Group Stage,From Throw In,109.9,80.0,110.8,29.1,110.8,29.1,Women's World Cup - 2023,72|107|ALL
3893831_2,3893831_2,61e21796-484a-42bf-8ab5-d09422ae1543,Italy Women's - Arianna Caruso (73') vs South Africa Women's,3893831,South Africa Women's vs Italy Women's,Italy Women's,South Africa Women's,Arianna Caruso,73,25,2,156,1,1.8389999999999418,Quick attack,0.5399722,Group Stage,0,,Group Stage,From Corner,120.0,0.1,116.7,39.1,116.7,39.1,Women's World Cup - 2023,72|107|ALL
3893831_3,3893831_3,814c7ad3-02e9-489e-a87d-c39362806f1e,South Africa Women's - Thembi Kgatlana (91') vs Italy Women's,3893831,South Africa Women's vs Italy Women's,South Africa Women's,Italy Women's,Thembi Kgatlana,91,30,2,192,3,16.485000000000127,Medium build-up,0.28084376,Group Stage,0,,Group Stage,Regular Play,26.1,30.1,112.9,37.5,112.9,37.5,Women's World Cup - 2023,72|107|ALL
3893833_1,3893833_1,88531f4a-af28-45d6-bf2d-74095f0bbba7,Korea Republic Women's - So-Hyun Cho (5') vs Germany Women's,3893833,Korea Republic Women's vs Germany Women's,Korea Republic Women's,Germany Women's,So-Hyun Cho,5,2,1,10,5,24.218999999999994,Medium build-up,0.4342162,Group Stage,0,,Group Stage,Regular Play,46.0,54.8,106.1,41.9,106.1,41.9,Women's World Cup - 2023,72|107|ALL
3893833_2,3893833_2,51eb171c-93ac-4266-9b12-27526751d157,Germany Women's - Alexandra Popp (41') vs Korea Republic Women's,3893833,Korea Republic Women's vs Germany Women's,Germany Women's,Korea Republic Women's,Alexandra Popp,41,16,1,74,7,21.115999999999985,Long build-up,0.10553204,Group Stage,0,,Group Stage,Regular Play,25.2,58.6,112.9,38.5,112.9,38.5,Women's World Cup - 2023,72|107|ALL
3893834_1,3893834_1,c9b55481-ca7f-4d60-baa5-8c5c5233bca2,Morocco Women's - Anissa Lahmari (48') vs Colombia Women's,3893834,Morocco Women's vs Colombia Women's,Morocco Women's,Colombia Women's,Anissa Lahmari,48,40,1,99,1,3.507000000000062,Quick attack,0.70643836,Group Stage,0,,Group Stage,Other,108.1,40.1,116.6,41.2,116.6,41.2,Women's World Cup - 2023,72|107|ALL
3901734_1,3901734_1,7e5fe3e1-d211-4b4c-bd80-911315488df7,Norway Women's - Guro Reiten (19') vs Japan Women's,3901734,Japan Women's vs Norway Women's,Norway Women's,Japan Women's,Guro Reiten,19,42,1,32,4,15.058999999999969,Medium build-up,0.06475849,Round of 16,0,,Round of 16,From Goal Kick,7.0,44.1,110.4,41.2,110.4,41.2,Women's World Cup - 2023,72|107|ALL
3901734_2,3901734_2,7e7b0248-9716-4d0f-af5c-3e365c78879a,Japan Women's - Risa Shimizu (49') vs Norway Women's,3901734,Japan Women's vs Norway Women's,Japan Women's,Norway Women's,Risa Shimizu,49,27,2,80,22,79.249,Long build-up,0.16917749,Round of 16,0,,Round of 16,From Goal Kick,7.0,44.1,110.8,42.7,110.8,42.7,Women's World Cup - 2023,72|107|ALL
3901734_3,3901734_3,ee25fca3-3dff-4b15-84ee-fad678e85f00,Japan Women's - Hinata Miyazawa (80') vs Norway Women's,3901734,Japan Women's vs Norway Women's,Japan Women's,Norway Women's,Hinata Miyazawa,80,6,2,134,2,10.037000000000262,Quick attack,0.29128033,Round of 16,0,,Round of 16,From Counter,29.4,66.0,103.2,38.4,103.2,38.4,Women's World Cup - 2023,72|107|ALL
3901733_1,3901733_1,cfbb8ad2-b931-486b-9ada-0193b68053f3,Spain Women's - Aitana Bonmati Conca (4') vs Switzerland Women's,3901733,Switzerland Women's vs Spain Women's,Spain Women's,Switzerland Women's,Aitana Bonmati Conca,4,28,1,11,6,20.581999999999994,Medium build-up,0.09598785,Round of 16,0,,Round of 16,From Free Kick,70.5,55.3,103.5,44.7,103.5,44.7,Women's World Cup - 2023,72|107|ALL
3901733_2,3901733_2,fb3977d5-15ec-42b3-beb7-1ed227f7bcce,Spain Women's - Alba María Redondo Ferrer (16') vs Switzerland Women's,3901733,Switzerland Women's vs Spain Women's,Spain Women's,Switzerland Women's,Alba María Redondo Ferrer,16,53,1,30,11,31.783000000000015,Long build-up,0.18381009,Round of 16,0,,Round of 16,From Corner,95.0,59.6,111.4,44.0,111.4,44.0,Women's World Cup - 2023,72|107|ALL
3901733_3,3901733_3,68f9d439-ff28-4369-a58a-371a70972a0e,Spain Women's - Aitana Bonmati Conca (35') vs Switzerland Women's,3901733,Switzerland Women's vs Spain Women's,Spain Women's,Switzerland Women's,Aitana Bonmati Conca,35,9,1,56,18,67.99099999999999,Long build-up,0.37848663,Round of 16,0,,Round of 16,Regular Play,43.7,30.6,108.7,42.3,108.7,42.3,Women's World Cup - 2023,72|107|ALL
3901733_4,3901733_4,24d0e03c-b9ad-456c-8efc-755602b2a355,Spain Women's - Laia Codina Panedas (44') vs Switzerland Women's,3901733,Switzerland Women's vs Spain Women's,Spain Women's,Switzerland Women's,Laia Codina Panedas,44,13,1,66,1,4.266999999999825,Quick attack,0.22702387,Round of 16,0,,Round of 16,From Corner,120.0,80.0,114.6,39.4,114.6,39.4,Women's World Cup - 2023,72|107|ALL
3901733_5,3901733_5,418d2b1c-af78-48cc-bdd0-fcd51f18251f,Spain Women's - Jennifer Hermoso Fuentes (69') vs Switzerland Women's,3901733,Switzerland Women's vs Spain Women's,Spain Women's,Switzerland Women's,Jennifer Hermoso Fuentes,69,36,2,128,1,2.9279999999998836,Quick attack,0.25599313,Round of 16,0,,Round of 16,From Counter,84.3,60.5,107.8,49.5,107.8,49.5,Women's World Cup - 2023,72|107|ALL
3901796_1,3901796_1,bb6fc5c5-04cf-4703-bd84-e2dc38e2f1ee,Netherlands Women's - Jill Roord (8') vs South Africa Women's,3901796,Netherlands Women's vs South Africa Women's,Netherlands Women's,South Africa Women's,Jill Roord,8,12,1,17,1,3.3840000000000146,Quick attack,0.7143181,Round of 16,0,,Round of 16,From Corner,120.0,80.0,119.3,37.4,119.3,37.4,Women's World Cup - 2023,72|107|ALL
