build_up_id,match_id,match_name,team,event_order,event_type,player,recipient,minute,second,timestamp_label,x,y,end_x,end_y,pass_outcome,is_assist,is_goal
3857283_2,3857283,Belgium vs Morocco,Morocco,2,Pass,Abderrazak Hamdallah,Zakaria Aboukhlal,91,43,91:43,75.6,29.5,87.5,40.1,Complete,False,False
3857283_2,3857283,Belgium vs Morocco,Morocco,3,Pass,Zakaria Aboukhlal,Hakim Ziyech,91,45,91:45,87.5,40.1,98.9,39.7,Complete,False,False
3857283_2,3857283,Belgium vs Morocco,Morocco,4,Pass,Hakim Ziyech,Zakaria Aboukhlal,91,50,91:50,116.0,55.8,110.3,46.8,Complete,True,False
3857283_2,3857283,Belgium vs Morocco,Morocco,5,Shot,Zakaria Aboukhlal,,91,51,91:51,110.3,46.8,120.0,40.0,,False,True
3857284_2,3857284,Germany vs Japan,Japan,1,Pass,Junya Ito,Ko Itakura,73,58,73:58,38.3,80.0,35.8,63.9,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,2,Pass,Ko Itakura,Maya Yoshida,74,4,74:04,33.0,59.8,22.5,47.6,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,3,Pass,Maya Yoshida,Takehiro Tomiyasu,74,10,74:10,20.3,42.4,20.3,16.3,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,4,Pass,Takehiro Tomiyasu,Kaoru Mitoma,74,13,74:13,20.6,14.1,45.9,2.2,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,5,Pass,Kaoru Mitoma,Ko Itakura,74,19,74:19,44.8,20.2,38.7,58.5,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,6,Pass,Ko Itakura,Junya Ito,74,23,74:23,49.8,64.2,70.7,76.4,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,7,Pass,Junya Ito,Wataru Endo,74,31,74:31,74.7,62.0,69.4,53.6,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,8,Pass,Wataru Endo,Daichi Kamada,74,33,74:33,68.5,53.8,76.0,45.5,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,9,Pass,Daichi Kamada,Maya Yoshida,74,33,74:33,75.7,46.0,57.2,42.8,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,10,Pass,Maya Yoshida,Takehiro Tomiyasu,74,35,74:35,57.2,42.8,62.0,25.2,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,11,Pass,Takehiro Tomiyasu,Kaoru Mitoma,74,37,74:37,62.6,22.5,82.0,5.8,Complete,False,False
3857284_2,3857284,Germany vs Japan,Japan,12,Pass,Kaoru Mitoma,Ritsu Doan,74,43,74:43,100.1,21.6,112.8,24.4,Complete,True,False
3857284_2,3857284,Germany vs Japan,Japan,13,Shot,Ritsu Doan,,74,46,74:46,112.1,41.5,120.0,40.0,,False,True
3857284_3,3857284,Germany vs Japan,Japan,1,Pass,Ko Itakura,Takuma Asano,82,36,82:36,39.2,71.1,97.3,59.7,Complete,True,False
3857284_3,3857284,Germany vs Japan,Japan,2,Shot,Takuma Asano,,82,42,82:42,117.7,50.2,120.0,40.0,,False,True
3857285_1,3857285,Senegal vs Netherlands,Netherlands,1,Pass,Cody Mathès Gakpo,Teun Koopmeiners,83,34,83:34,108.1,70.9,92.2,68.8,Complete,False,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,2,Pass,Teun Koopmeiners,Frenkie de Jong,83,37,83:37,92.2,68.8,104.0,34.1,Complete,False,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,3,Pass,Frenkie de Jong,Daley Blind,83,42,83:42,91.3,32.1,99.9,20.2,Complete,False,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,4,Pass,Daley Blind,Memphis Depay,83,45,83:45,104.5,5.6,103.8,21.1,Complete,False,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,5,Pass,Memphis Depay,Frenkie de Jong,83,46,83:46,102.6,21.4,90.9,17.2,Complete,False,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,6,Pass,Frenkie de Jong,Cody Mathès Gakpo,83,49,83:49,88.5,17.4,112.3,39.0,Complete,True,False
3857285_1,3857285,Senegal vs Netherlands,Netherlands,7,Shot,Cody Mathès Gakpo,,83,50,83:50,112.3,39.0,120.0,40.0,,False,True
3857285_2,3857285,Senegal vs Netherlands,Netherlands,1,Pass,Daley Blind,Davy Klaassen,97,54,97:54,35.7,30.4,42.1,35.9,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,2,Pass,Davy Klaassen,Frenkie de Jong,97,55,97:55,41.7,34.3,41.5,26.8,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,3,Pass,Frenkie de Jong,Memphis Depay,97,56,97:56,40.3,22.2,55.6,27.5,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,4,Pass,Memphis Depay,Denzel Dumfries,97,58,97:58,55.6,27.5,34.7,58.6,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,5,Pass,Denzel Dumfries,Matthijs de Ligt,98,2,98:02,37.3,63.8,22.8,52.6,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,6,Pass,Matthijs de Ligt,Andries Noppert,98,4,98:04,18.6,53.3,5.8,35.3,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,7,Pass,Andries Noppert,Teun Koopmeiners,98,7,98:07,5.8,35.3,66.1,59.5,Complete,False,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,8,Pass,Teun Koopmeiners,Davy Klaassen,98,10,98:10,66.1,59.5,83.0,51.9,Complete,True,False
3857285_2,3857285,Senegal vs Netherlands,Netherlands,9,Shot,Davy Klaassen,,98,18,98:18,109.5,34.8,120.0,40.0,,False,True
3857286_2,3857286,Qatar vs Ecuador,Ecuador,1,Pass,Moisés Isaac Caicedo Corozo,Angelo Smit Preciado Quiñónez,30,41,30:41,112.6,71.8,98.0,73.5,Complete,False,False
3857286_2,3857286,Qatar vs Ecuador,Ecuador,2,Pass,Angelo Smit Preciado Quiñónez,Enner Remberto Valencia Lastra,30,43,30:43,98.2,73.5,109.6,38.0,Complete,True,False
3857286_2,3857286,Qatar vs Ecuador,Ecuador,3,Shot,Enner Remberto Valencia Lastra,,30,44,30:44,109.6,38.0,120.0,40.0,,False,True
3857288_1,3857288,Tunisia vs Australia,Australia,1,Pass,Fran Karačić,Kye Rowles,22,23,22:23,45.6,80.0,34.5,39.9,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,2,Pass,Kye Rowles,Aziz Eraltay Behich,22,27,22:27,32.6,32.9,45.0,2.7,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,3,Pass,Aziz Eraltay Behich,Kye Rowles,22,29,22:29,44.8,2.7,24.0,9.3,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,4,Pass,Kye Rowles,Mathew Ryan,22,32,22:32,24.0,9.3,10.1,33.7,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,5,Pass,Mathew Ryan,Harry Souttar,22,36,22:36,10.1,37.8,10.5,55.3,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,6,Pass,Harry Souttar,Mitchell Thomas Duke,22,39,22:39,13.3,55.8,56.3,49.6,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,7,Pass,Mitchell Thomas Duke,Riley McGree,22,41,22:41,56.3,49.1,55.7,38.6,Complete,False,False
3857288_1,3857288,Tunisia vs Australia,Australia,8,Pass,Riley McGree,Mitchell Thomas Duke,22,43,22:43,56.1,29.0,80.3,2.9,Complete,True,False
3857288_1,3857288,Tunisia vs Australia,Australia,9,Shot,Mitchell Thomas Duke,,22,50,22:50,110.1,32.5,120.0,40.0,,False,True
3857289_1,3857289,Argentina vs Mexico,Argentina,1,Pass,Damián Emiliano Martínez,Enzo Fernandez,63,8,63:08,7.0,36.1,35.7,44.2,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,2,Pass,Enzo Fernandez,Nahuel Molina Lucero,63,14,63:14,50.9,51.7,64.8,74.8,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,3,Pass,Nahuel Molina Lucero,Ángel Fabián Di María Hernández,63,16,63:16,69.8,75.4,76.6,78.3,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,4,Pass,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,63,19,63:19,80.2,77.7,72.0,72.3,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,5,Pass,Lionel Andrés Messi Cuccittini,Enzo Fernandez,63,22,63:22,74.1,69.8,81.0,58.2,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,6,Pass,Enzo Fernandez,Ángel Fabián Di María Hernández,63,25,63:25,82.7,63.3,90.6,76.0,Complete,False,False
3857289_1,3857289,Argentina vs Mexico,Argentina,7,Pass,Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,63,30,63:30,97.4,68.5,93.3,37.6,Complete,True,False
3857289_1,3857289,Argentina vs Mexico,Argentina,8,Shot,Lionel Andrés Messi Cuccittini,,63,32,63:32,94.9,37.4,120.0,40.0,,False,True
3857289_2,3857289,Argentina vs Mexico,Argentina,1,Pass,Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,86,34,86:34,120.0,0.1,110.9,7.8,Complete,False,False
3857289_2,3857289,Argentina vs Mexico,Argentina,2,Pass,Lionel Andrés Messi Cuccittini,Enzo Fernandez,86,36,86:36,108.9,8.8,100.7,17.3,Complete,True,False
3857289_2,3857289,Argentina vs Mexico,Argentina,3,Shot,Enzo Fernandez,,86,39,86:39,106.5,22.8,120.0,40.0,,False,True
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,1,Pass,Ricardo Iván Rodríguez Araya,Djibril Sow,47,3,47:03,98.9,0.1,94.5,10.2,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,2,Pass,Djibril Sow,Ricardo Iván Rodríguez Araya,47,4,47:04,94.5,10.2,99.4,5.3,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,3,Pass,Ricardo Iván Rodríguez Araya,Djibril Sow,47,6,47:06,97.3,5.3,88.1,5.3,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,4,Pass,Djibril Sow,Manuel Obafemi Akanji,47,8,47:08,87.5,6.0,67.6,37.7,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,5,Pass,Manuel Obafemi Akanji,Silvan Widmer,47,12,47:12,71.4,45.9,75.1,73.3,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,6,Pass,Silvan Widmer,Manuel Obafemi Akanji,47,15,47:15,75.1,73.3,57.4,52.0,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,7,Pass,Manuel Obafemi Akanji,Nico Elvedi,47,18,47:18,56.6,48.3,51.0,19.0,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,8,Pass,Nico Elvedi,Ricardo Iván Rodríguez Araya,47,21,47:21,49.0,17.7,52.4,10.0,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,9,Pass,Ricardo Iván Rodríguez Araya,Ruben Vargas,47,23,47:23,52.4,10.0,70.2,4.0,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,10,Pass,Ruben Vargas,Granit Xhaka,47,24,47:24,70.2,4.0,69.0,12.8,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,11,Pass,Granit Xhaka,Remo Freuler,47,27,47:27,72.2,12.6,84.4,36.9,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,12,Pass,Remo Freuler,Xherdan Shaqiri,47,29,47:29,87.3,42.0,111.1,64.5,Complete,False,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,13,Pass,Xherdan Shaqiri,Breel-Donald Embolo,47,31,47:31,111.7,64.1,111.9,39.5,Complete,True,False
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,14,Shot,Breel-Donald Embolo,,47,33,47:33,111.9,39.5,120.0,40.0,,False,True
3857291_1,3857291,Spain vs Costa Rica,Spain,1,Pass,César Azpilicueta Tanco,Ferrán Torres García,9,37,09:37,110.5,80.0,103.1,68.7,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,2,Pass,Ferrán Torres García,César Azpilicueta Tanco,9,40,09:40,98.4,72.1,104.1,78.5,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,3,Pass,César Azpilicueta Tanco,Ferrán Torres García,9,41,09:41,99.9,78.1,86.6,76.4,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,4,Pass,Ferrán Torres García,Rodrigo Hernández Cascante,9,44,09:44,82.3,75.2,64.0,70.3,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,5,Pass,Rodrigo Hernández Cascante,Aymeric Laporte,9,46,09:46,63.5,67.7,63.5,40.5,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,6,Pass,Aymeric Laporte,Jordi Alba Ramos,9,50,09:50,69.2,27.6,71.5,15.3,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,7,Pass,Jordi Alba Ramos,Daniel Olmo Carvajal,9,51,09:51,73.7,13.5,82.3,2.9,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,8,Pass,Daniel Olmo Carvajal,Jordi Alba Ramos,9,53,09:53,81.0,2.9,73.4,6.6,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,9,Pass,Jordi Alba Ramos,Sergio Busquets i Burgos,9,54,09:54,73.4,6.6,75.7,20.4,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,10,Pass,Sergio Busquets i Burgos,Aymeric Laporte,9,55,09:55,75.7,20.4,54.3,21.7,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,11,Pass,Aymeric Laporte,Rodrigo Hernández Cascante,9,59,09:59,57.1,29.8,60.6,53.1,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,12,Pass,Rodrigo Hernández Cascante,César Azpilicueta Tanco,10,2,10:02,63.1,57.0,63.5,70.1,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,13,Pass,César Azpilicueta Tanco,Sergio Busquets i Burgos,10,4,10:04,63.5,69.3,71.1,58.6,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,14,Pass,Sergio Busquets i Burgos,Sergio Busquets i Burgos,10,16,10:16,80.0,66.0,86.6,41.4,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,15,Pass,Sergio Busquets i Burgos,Pablo Martín Páez Gavira,10,24,10:24,83.9,56.0,99.5,72.5,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,16,Pass,Pablo Martín Páez Gavira,César Azpilicueta Tanco,10,28,10:28,100.1,73.5,83.3,77.3,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,17,Pass,César Azpilicueta Tanco,Sergio Busquets i Burgos,10,30,10:30,83.5,75.6,83.1,56.3,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,18,Pass,Sergio Busquets i Burgos,Pedro González López,10,32,10:32,81.4,53.5,81.2,37.3,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,19,Pass,Pedro González López,Jordi Alba Ramos,10,35,10:35,81.0,35.2,91.0,8.2,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,20,Pass,Jordi Alba Ramos,Marco Asensio Willemsen,10,37,10:37,91.0,8.2,91.3,20.1,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,21,Pass,Marco Asensio Willemsen,Pedro González López,10,39,10:39,91.3,20.1,81.6,18.2,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,22,Pass,Pedro González López,Marco Asensio Willemsen,10,40,10:40,81.6,18.5,88.2,17.8,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,23,Pass,Marco Asensio Willemsen,Sergio Busquets i Burgos,10,41,10:41,87.8,18.0,86.0,28.2,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,24,Pass,Sergio Busquets i Burgos,Jordi Alba Ramos,10,43,10:43,86.4,27.7,99.0,8.9,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,25,Pass,Jordi Alba Ramos,Daniel Olmo Carvajal,10,45,10:45,99.0,8.9,98.1,24.9,Complete,False,False
3857291_1,3857291,Spain vs Costa Rica,Spain,26,Pass,Daniel Olmo Carvajal,Daniel Olmo Carvajal,10,47,10:47,98.8,24.1,97.8,36.4,Complete,True,False
3857291_1,3857291,Spain vs Costa Rica,Spain,27,Shot,Daniel Olmo Carvajal,,10,52,10:52,112.3,39.3,120.0,40.0,,False,True
3857291_2,3857291,Spain vs Costa Rica,Spain,1,Pass,Sergio Busquets i Burgos,Pedro González López,19,13,19:13,36.1,54.2,45.3,24.7,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,2,Pass,Pedro González López,Daniel Olmo Carvajal,19,18,19:18,66.5,22.2,87.4,7.7,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,3,Pass,Daniel Olmo Carvajal,Marco Asensio Willemsen,19,23,19:23,94.9,7.7,81.2,18.5,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,4,Pass,Marco Asensio Willemsen,Sergio Busquets i Burgos,19,27,19:27,80.7,25.6,68.8,35.7,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,5,Pass,Sergio Busquets i Burgos,Rodrigo Hernández Cascante,19,29,19:29,68.8,35.7,69.6,49.2,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,6,Pass,Rodrigo Hernández Cascante,César Azpilicueta Tanco,19,31,19:31,75.2,54.0,75.7,71.4,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,7,Pass,César Azpilicueta Tanco,Sergio Busquets i Burgos,19,35,19:35,75.2,66.8,81.2,56.0,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,8,Pass,Sergio Busquets i Burgos,Marco Asensio Willemsen,19,37,19:37,81.4,55.4,86.9,46.0,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,9,Pass,Marco Asensio Willemsen,Sergio Busquets i Burgos,19,38,19:38,86.9,46.0,81.2,55.4,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,10,Pass,Sergio Busquets i Burgos,Pedro González López,19,39,19:39,81.2,55.4,80.2,45.8,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,11,Pass,Pedro González López,Jordi Alba Ramos,19,40,19:40,81.0,45.5,95.8,5.9,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,12,Pass,Jordi Alba Ramos,Marco Asensio Willemsen,19,43,19:43,94.4,11.6,91.0,19.8,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,13,Pass,Marco Asensio Willemsen,Sergio Busquets i Burgos,19,48,19:48,88.8,23.5,86.6,37.8,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,14,Pass,Sergio Busquets i Burgos,Rodrigo Hernández Cascante,19,50,19:50,81.9,38.6,78.4,54.9,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,15,Pass,Rodrigo Hernández Cascante,César Azpilicueta Tanco,19,51,19:51,80.5,57.0,86.9,73.2,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,16,Pass,César Azpilicueta Tanco,Ferrán Torres García,19,54,19:54,87.8,73.0,99.5,78.9,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,17,Pass,Ferrán Torres García,César Azpilicueta Tanco,19,56,19:56,99.5,78.9,86.0,77.6,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,18,Pass,César Azpilicueta Tanco,Aymeric Laporte,19,59,19:59,79.6,75.5,56.9,44.1,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,19,Pass,Aymeric Laporte,Rodrigo Hernández Cascante,20,7,20:07,68.4,38.6,70.2,56.2,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,20,Pass,Rodrigo Hernández Cascante,César Azpilicueta Tanco,20,10,20:10,74.7,60.4,86.9,74.4,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,21,Pass,César Azpilicueta Tanco,Rodrigo Hernández Cascante,20,16,20:16,79.8,69.7,71.3,61.5,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,22,Pass,Rodrigo Hernández Cascante,Aymeric Laporte,20,18,20:18,70.6,60.2,63.1,42.3,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,23,Pass,Aymeric Laporte,Rodrigo Hernández Cascante,20,23,20:23,66.5,40.3,72.0,53.3,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,24,Pass,Rodrigo Hernández Cascante,Sergio Busquets i Burgos,20,25,20:25,75.3,54.9,80.9,46.0,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,25,Pass,Sergio Busquets i Burgos,Jordi Alba Ramos,20,27,20:27,81.6,46.0,102.9,9.4,Complete,False,False
3857291_2,3857291,Spain vs Costa Rica,Spain,26,Pass,Jordi Alba Ramos,Marco Asensio Willemsen,20,31,20:31,104.5,12.4,105.8,33.4,Complete,True,False
3857291_2,3857291,Spain vs Costa Rica,Spain,27,Shot,Marco Asensio Willemsen,,20,32,20:32,105.8,33.4,120.0,40.0,,False,True
3857291_4,3857291,Spain vs Costa Rica,Spain,1,Pass,Marco Asensio Willemsen,Daniel Olmo Carvajal,52,3,52:03,120.0,80.0,111.3,76.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,2,Pass,Daniel Olmo Carvajal,Pedro González López,52,6,52:06,111.1,73.8,93.7,60.7,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,3,Pass,Pedro González López,Daniel Olmo Carvajal,52,8,52:08,93.0,63.2,100.0,74.8,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,4,Pass,Daniel Olmo Carvajal,Marco Asensio Willemsen,52,10,52:10,100.0,74.8,107.3,69.6,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,5,Pass,Marco Asensio Willemsen,César Azpilicueta Tanco,52,12,52:12,107.0,69.6,117.4,57.3,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,6,Pass,César Azpilicueta Tanco,Pedro González López,52,26,52:26,93.3,68.2,86.0,55.3,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,7,Pass,Pedro González López,Marco Asensio Willemsen,52,29,52:29,86.0,55.3,94.8,49.2,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,8,Pass,Marco Asensio Willemsen,Jordi Alba Ramos,52,32,52:32,89.2,51.5,72.3,47.6,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,9,Pass,Jordi Alba Ramos,Aymeric Laporte,52,35,52:35,72.3,47.6,64.3,33.0,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,10,Pass,Aymeric Laporte,Rodrigo Hernández Cascante,52,37,52:37,64.3,33.0,61.7,45.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,11,Pass,Rodrigo Hernández Cascante,Sergio Busquets i Burgos,52,39,52:39,61.2,41.8,66.1,54.8,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,12,Pass,Sergio Busquets i Burgos,Aymeric Laporte,52,42,52:42,70.2,52.6,62.6,32.9,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,13,Pass,Aymeric Laporte,Pedro González López,52,44,52:44,62.6,32.9,76.1,27.8,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,14,Pass,Pedro González López,Pedro González López,52,46,52:46,78.6,25.3,88.5,5.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,15,Pass,Pedro González López,Aymeric Laporte,52,56,52:56,57.8,6.1,52.6,19.8,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,16,Pass,Aymeric Laporte,Jordi Alba Ramos,52,56,52:56,52.4,19.8,65.7,9.4,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,17,Pass,Jordi Alba Ramos,Sergio Busquets i Burgos,52,59,52:59,71.1,10.4,63.7,23.2,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,18,Pass,Sergio Busquets i Burgos,Jordi Alba Ramos,53,0,53:00,63.7,23.2,74.1,14.9,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,19,Pass,Jordi Alba Ramos,Sergio Busquets i Burgos,53,2,53:02,73.4,14.6,63.4,23.4,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,20,Pass,Sergio Busquets i Burgos,Pablo Martín Páez Gavira,53,3,53:03,63.4,23.4,67.1,39.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,21,Pass,Pablo Martín Páez Gavira,Sergio Busquets i Burgos,53,5,53:05,67.1,37.9,62.8,26.6,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,22,Pass,Sergio Busquets i Burgos,Pedro González López,53,6,53:06,62.8,26.6,73.1,7.4,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,23,Pass,Pedro González López,Aymeric Laporte,53,9,53:09,73.6,6.9,57.3,14.2,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,24,Pass,Aymeric Laporte,Rodrigo Hernández Cascante,53,16,53:16,57.3,14.2,51.3,24.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,25,Pass,Rodrigo Hernández Cascante,Pedro González López,53,18,53:18,51.3,24.1,73.2,5.8,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,26,Pass,Pedro González López,Daniel Olmo Carvajal,53,20,53:20,73.2,5.8,85.1,1.6,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,27,Pass,Daniel Olmo Carvajal,Pedro González López,53,23,53:23,85.3,2.0,80.8,12.1,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,28,Pass,Pedro González López,Pablo Martín Páez Gavira,53,25,53:25,80.8,12.1,83.8,45.6,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,29,Pass,Pablo Martín Páez Gavira,Sergio Busquets i Burgos,53,28,53:28,81.5,38.4,75.6,34.7,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,30,Pass,Sergio Busquets i Burgos,César Azpilicueta Tanco,53,28,53:28,74.5,35.2,69.3,57.3,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,31,Pass,César Azpilicueta Tanco,Ferrán Torres García,53,31,53:31,69.3,57.3,83.1,75.2,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,32,Pass,Ferrán Torres García,Pablo Martín Páez Gavira,53,33,53:33,83.1,75.2,109.1,74.0,Complete,False,False
3857291_4,3857291,Spain vs Costa Rica,Spain,33,Pass,Pablo Martín Páez Gavira,Ferrán Torres García,53,36,53:36,112.2,73.4,103.7,53.3,Complete,True,False
3857291_4,3857291,Spain vs Costa Rica,Spain,34,Shot,Ferrán Torres García,,53,41,53:41,114.7,49.4,120.0,40.0,,False,True
