build_up_id,match_id,match_label,team,goal_player,goal_minute,pass_order,player,minute,second,x,y,end_x,end_y,pass_length
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,3,Luka Modrić,69,22,67.5,63.0,69.5,52.0,11.180339887498949
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,4,Mateo Kovačić,69,24,77.3,52.5,76.8,38.5,14.0089257261219
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,5,Marcelo Brozović,69,26,76.7,37.8,99.6,4.5,40.41410644812031
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,6,Ivan Perišić,69,33,103.7,15.5,110.0,50.7,35.75933444570802
3857281_5,3857281,Croatia vs Canada,Croatia,Lovro Majer,93,1,Mislav Oršić,93,25,105.0,34.2,109.2,45.4,11.961605243444541
3857280_1,3857280,Cameroon vs Brazil,Cameroon,Vincent Paté Aboubakar,91,1,Karl Brillant Toko Ekambi,91,37,43.7,3.1,38.4,15.6,13.577186748365806
3857280_1,3857280,Cameroon vs Brazil,Cameroon,Vincent Paté Aboubakar,91,2,André-Frank Zambo Anguissa,91,38,39.5,15.2,45.0,33.4,19.012890364171355
3857280_1,3857280,Cameroon vs Brazil,Cameroon,Vincent Paté Aboubakar,91,3,Jules Olivier Ntcham,91,42,50.0,50.9,69.8,75.1,31.267874887814163
3857280_1,3857280,Cameroon vs Brazil,Cameroon,Vincent Paté Aboubakar,91,4,Jerome Ngom Mbekeli,91,47,92.9,77.6,106.7,40.7,39.39606579342662
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,1,Craig Goodwin,8,7,97.5,0.1,80.0,3.4,17.808424972467385
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,2,Aziz Eraltay Behich,8,9,80.0,3.4,72.7,14.6,13.368993978605868
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,3,Aaron Mooy,8,11,69.6,15.8,50.0,8.6,20.880613017821098
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,4,Kye Rowles,8,13,50.0,8.6,39.3,25.7,20.171762441591465
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,5,Harry Souttar,8,17,44.5,38.5,101.4,74.1,67.1190732951521
3857279_1,3857279,France vs Australia,Australia,Craig Goodwin,8,6,Mathew Leckie,8,23,109.0,61.2,114.2,31.3,30.34880557781476
3857279_2,3857279,France vs Australia,France,Adrien Rabiot,26,1,Dayotchanculle Upamecano,25,58,80.8,31.8,88.7,23.9,11.172287142747455
3857279_2,3857279,France vs Australia,France,Adrien Rabiot,26,2,Theo Bernard François Hernández,26,0,88.8,24.0,111.6,42.0,29.048924248584488
3857279_3,3857279,France vs Australia,France,Olivier Giroud,31,1,Kylian Mbappé Lottin,31,15,104.7,9.2,104.5,14.8,5.603570290448761
3857279_3,3857279,France vs Australia,France,Olivier Giroud,31,2,Adrien Rabiot,31,17,111.0,27.4,110.5,39.2,11.810588469674155
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,1,Dayotchanculle Upamecano,65,36,33.6,13.2,38.7,49.4,36.55748897284933
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,2,Ibrahima Konaté,65,40,42.4,48.8,53.6,42.2,13.0
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,3,Adrien Rabiot,65,42,51.9,50.8,42.4,64.4,16.589454481688065
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,4,Benjamin Pavard,65,44,43.7,64.4,54.2,60.3,11.272089424769486
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,5,Adrien Rabiot,65,45,54.2,60.3,44.5,64.1,10.417773274553447
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,6,Benjamin Pavard,65,47,45.3,62.4,46.0,30.5,31.90767932645682
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,7,Dayotchanculle Upamecano,65,51,56.0,25.8,62.1,35.4,11.374093370462543
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,8,Aurélien Djani Tchouaméni,65,54,63.8,26.5,62.9,15.5,11.03675676999362
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,9,Dayotchanculle Upamecano,65,57,63.2,14.5,62.9,49.1,34.60130055359191
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,10,Adrien Rabiot,66,3,75.2,47.8,71.4,63.9,16.542369842317033
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,11,Benjamin Pavard,66,6,75.8,64.7,75.8,58.7,6.0
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,12,Adrien Rabiot,66,7,75.8,58.7,72.4,65.0,7.15891053163817
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,13,Benjamin Pavard,66,8,72.4,65.0,63.6,49.4,17.910890541790494
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,14,Ibrahima Konaté,66,12,66.4,44.2,68.7,28.8,15.570806016388492
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,15,Dayotchanculle Upamecano,66,14,63.8,28.8,64.0,40.8,12.001666550941994
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,16,Antoine Griezmann,66,21,87.8,50.4,93.1,43.3,8.860022573334675
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,17,Olivier Giroud,66,21,93.1,43.3,87.8,45.6,5.777542730261715
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,18,Antoine Griezmann,66,23,87.8,44.2,96.5,15.1,30.372685096974884
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,19,Theo Bernard François Hernández,66,26,103.1,11.8,104.0,23.3,11.535163631262455
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,20,Kylian Mbappé Lottin,66,27,104.0,23.3,112.0,20.1,8.616263691415206
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,21,Theo Bernard François Hernández,66,29,117.6,26.9,105.3,36.2,15.420116731075677
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,22,Aurélien Djani Tchouaméni,66,38,75.2,9.3,64.8,41.4,33.742702914852565
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,23,Ibrahima Konaté,66,42,68.6,48.2,71.1,62.5,14.51688671857709
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,24,Benjamin Pavard,66,44,71.1,62.5,68.7,49.1,13.613228860193306
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,25,Ibrahima Konaté,66,45,68.7,50.6,77.1,51.0,8.409518416651446
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,26,Adrien Rabiot,66,46,77.1,51.0,73.1,20.5,30.76117683054405
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,27,Dayotchanculle Upamecano,66,48,74.7,17.0,87.1,3.8,18.110770276274827
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,28,Theo Bernard François Hernández,66,51,91.1,5.0,115.7,24.7,31.515869018638856
3857279_4,3857279,France vs Australia,France,Kylian Mbappé Lottin,67,29,Ousmane Dembélé,67,2,111.4,63.3,113.5,42.2,21.204244858046696
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,1,Theo Bernard François Hernández,70,26,45.1,3.9,34.5,14.5,14.990663761154808
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,2,Dayotchanculle Upamecano,70,28,34.5,14.5,57.2,2.8,25.53781509839869
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,3,Theo Bernard François Hernández,70,31,57.2,2.8,46.8,13.5,14.921461054467827
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,4,Dayotchanculle Upamecano,70,34,48.1,15.1,45.1,41.9,26.967387711827037
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,5,Ibrahima Konaté,70,38,48.6,43.8,51.2,28.5,15.51934276958918
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,6,Dayotchanculle Upamecano,70,40,51.2,28.5,86.9,4.2,43.185414204335245
3857279_5,3857279,France vs Australia,France,Olivier Giroud,70,7,Kylian Mbappé Lottin,70,49,116.8,15.1,113.5,42.6,27.69729228643118
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,1,Yunus Dimoara Musah,37,19,42.8,62.6,35.1,55.1,10.74895343742822
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,2,Tyler Adams,37,21,27.2,41.5,6.7,40.8,20.511947737842938
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,3,Matthew Charles Turner,37,25,3.5,47.9,52.2,66.3,52.06006146750117
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,4,Timothy Weah,37,27,51.4,65.8,47.7,78.2,12.940247292845687
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,5,Yunus Dimoara Musah,37,30,45.8,74.0,45.6,61.3,12.701574705523724
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,6,Sergino Dest,37,31,46.7,59.2,49.9,50.9,8.895504482602437
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,7,Tyler Adams,37,39,79.2,23.7,92.7,4.2,23.717082451262844
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,8,Antonee Robinson,37,42,92.9,4.4,82.2,12.1,13.18256424221024
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,9,Tyler Adams,37,44,82.6,14.1,79.6,28.6,14.80709289496085
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,10,Weston McKennie,37,46,80.0,29.3,111.7,58.6,43.166885456330995
3857278_1,3857278,Iran vs United States,United States,Christian Pulisic,37,11,Sergino Dest,37,48,111.7,58.6,115.1,38.7,20.188362984650336
3857276_1,3857276,Canada vs Morocco,Morocco,Hakim Ziyech,3,1,Sofiane Boufal,3,18,47.0,3.7,31.4,7.5,16.056151469141042
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,1,Achraf Hakimi Mouh,22,12,63.3,80.0,45.6,76.6,18.02359564570843
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,2,Nayef Aguerd,22,16,43.3,57.9,44.6,24.0,33.92491709643518
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,3,Noussair Mazraoui,22,20,43.5,24.8,23.1,35.4,22.989562849258355
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,4,Romain Saïss,22,26,23.6,39.4,23.1,62.9,23.50531854708632
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,5,Nayef Aguerd,22,28,22.2,62.4,36.8,78.7,21.882641522448793
3857276_2,3857276,Canada vs Morocco,Morocco,Youssef En-Nesyri,22,6,Achraf Hakimi Mouh,22,31,39.0,79.2,97.9,56.4,63.15892652665972
3857275_1,3857275,Tunisia vs France,Tunisia,Wahbi Khazri,57,1,Ellyes Joris Skhiri,57,13,65.4,48.6,56.8,45.4,9.17605579756358
3857275_1,3857275,Tunisia vs France,Tunisia,Wahbi Khazri,57,2,Aïssa Bilal Laïdouni,57,14,56.8,45.4,77.3,47.5,20.60728026693479
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,Cody Mathès Gakpo,5,1,Denzel Dumfries,4,45,55.7,80.0,26.5,66.3,32.25414702018952
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,Cody Mathès Gakpo,5,2,Jurriën David Norman Timber,4,49,27.1,61.6,33.1,22.9,39.16235437253486
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,Cody Mathès Gakpo,5,3,Nathan Aké,4,56,57.1,17.1,82.1,32.4,29.31023711947755
3857274_1,3857274,Netherlands vs Ecuador,Netherlands,Cody Mathès Gakpo,5,4,Davy Klaassen,5,1,96.6,26.8,95.6,28.1,1.6401219466856731
3857274_2,3857274,Netherlands vs Ecuador,Ecuador,Enner Remberto Valencia Lastra,48,1,Michael Steveen Estrada Martínez,48,38,78.7,44.6,80.6,37.6,7.253275122315434
3857274_2,3857274,Netherlands vs Ecuador,Ecuador,Enner Remberto Valencia Lastra,48,2,Gonzalo Jordy Plata Jiménez,48,40,80.8,34.6,96.3,21.3,20.424005483743876
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,1,Seyed Majid Hosseini,97,13,48.2,80.0,27.2,49.8,36.783692038728255
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,2,Morteza Pouraliganji,97,19,34.5,30.9,62.1,24.1,28.425340807103794
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,3,Mehdi Torabi,97,27,80.3,30.7,79.6,34.2,3.5693136595149535
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,4,Mehdi Taremi,97,29,81.8,32.4,95.9,10.6,25.962472917655596
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,5,Morteza Pouraliganji,97,40,74.7,26.9,88.0,18.5,15.73054353797096
3857273_1,3857273,Wales vs Iran,Iran,Roozbeh Cheshmi,97,6,Alireza Jahanbakhsh,97,47,88.0,18.1,103.8,4.4,20.912436491236498
3857273_2,3857273,Wales vs Iran,Iran,Ramin Rezaeian,100,1,Mehdi Taremi,100,34,95.7,27.3,97.2,45.1,17.86309043810729
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,1,John Stones,33,1,18.6,65.8,44.2,50.1,30.030817504690077
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,2,Jude Bellingham,33,6,38.3,51.5,30.9,25.7,26.84026825499328
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,3,Luke Shaw,33,17,78.0,7.8,75.3,2.3,6.126989472816157
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,4,Raheem Sterling,33,19,75.0,2.6,68.0,8.7,9.284934033152847
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,5,Mason Mount,33,20,66.7,9.8,58.0,35.0,26.659519875646673
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,6,Declan Rice,33,23,56.2,37.0,74.6,66.9,35.10797630168962
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,7,Jude Bellingham,33,40,93.6,74.6,80.9,74.2,12.706297651164942
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,8,Kieran Trippier,33,42,80.9,74.2,66.7,54.9,23.961009995407128
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,9,John Stones,33,44,66.7,54.9,61.0,38.1,17.74063133036702
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,10,Harry Maguire,33,48,70.1,26.4,87.7,2.8,29.44010869545152
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,11,Luke Shaw,33,53,92.7,3.2,75.5,5.5,17.35309770617339
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,12,Harry Maguire,33,57,73.0,8.7,67.6,34.3,26.163333120992057
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,13,John Stones,34,2,70.7,43.8,72.1,26.1,17.7552809045647
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,14,Harry Maguire,34,4,72.1,26.1,92.9,23.4,20.974508337503423
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,15,Mason Mount,34,5,94.1,23.0,91.8,15.5,7.844743462982074
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,16,Raheem Sterling,34,7,97.2,18.4,109.9,6.6,17.33580110638098
3857271_1,3857271,England vs Iran,England,Jude Bellingham,34,17,Luke Shaw,34,8,109.9,6.6,112.0,38.0,31.470144581809596
3857271_2,3857271,England vs Iran,England,Bukayo Saka,42,1,Luke Shaw,42,43,120.0,0.1,107.0,46.7,48.379334431139085
3857271_2,3857271,England vs Iran,England,Bukayo Saka,42,2,Harry Maguire,42,45,107.0,47.4,104.0,39.0,8.919641248391102
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,1,Luke Shaw,44,52,40.8,24.1,28.4,56.7,34.8786467627401
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,2,John Stones,44,55,29.0,54.5,37.4,71.9,19.321490625725545
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,3,Kieran Trippier,44,57,37.2,72.4,13.4,58.8,27.411676344215078
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,4,John Stones,45,2,6.6,54.5,2.3,45.6,9.884331034521253
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,5,Jordan Pickford,45,3,2.3,45.6,46.3,38.1,44.63462781294362
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,6,Jude Bellingham,45,12,76.4,44.7,94.8,56.0,21.592822881689173
3857271_3,3857271,England vs Iran,England,Raheem Sterling,45,7,Harry Kane,45,17,107.2,61.9,111.0,42.8,19.474342094150447
3857271_4,3857271,England vs Iran,England,Bukayo Saka,61,1,Luke Shaw,61,15,57.4,16.4,78.8,26.6,23.706539182259394
3857271_4,3857271,England vs Iran,England,Bukayo Saka,61,2,Raheem Sterling,61,20,79.5,46.2,98.9,58.8,23.13266089320466
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,1,Sadegh Moharrami,64,15,97.9,80.0,103.7,65.9,15.246311029229325
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,2,Mehdi Taremi,64,16,103.7,65.9,99.0,74.1,9.451454914456283
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,3,Sadegh Moharrami,64,22,106.0,72.5,103.7,68.6,4.527692569068711
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,4,Ahmad Nourollahi,64,25,103.7,70.0,103.7,75.6,5.599999999999994
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,5,Sadegh Moharrami,64,29,107.3,75.6,100.3,66.6,11.40175425099138
3857271_5,3857271,England vs Iran,Iran,Mehdi Taremi,64,6,Ali Gholizadeh,64,32,99.0,61.7,109.7,48.0,17.38332534355841
3857271_6,3857271,England vs Iran,England,Marcus Rashford,70,1,Luke Shaw,70,39,26.7,7.2,7.8,25.9,26.587591090582084
3857271_6,3857271,England vs Iran,England,Marcus Rashford,70,2,Jordan Pickford,70,41,7.8,25.9,79.8,26.6,72.00340269737258
3857271_6,3857271,England vs Iran,England,Marcus Rashford,70,3,Harry Kane,70,47,82.9,38.7,94.4,55.7,20.524375751773793
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,1,Declan Rice,87,35,64.2,36.9,65.3,27.5,9.464142856064672
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,2,Jude Bellingham,87,37,65.3,27.5,70.1,7.2,20.85976989326584
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,3,Luke Shaw,87,38,70.1,7.2,63.3,15.7,10.88531120363584
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,4,Jude Bellingham,87,39,63.3,15.7,69.4,8.8,9.209777413162605
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,5,Luke Shaw,87,40,69.4,8.8,64.2,15.1,8.16884324736373
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,6,Jude Bellingham,87,42,63.7,16.4,57.9,32.4,17.01881311960385
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,7,Declan Rice,87,45,57.0,32.2,63.1,20.0,13.640014662748719
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,8,Jude Bellingham,87,47,63.1,18.0,74.8,23.9,13.10343466423975
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,9,Philip Foden,87,48,74.8,23.9,63.5,18.9,12.356779515715248
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,10,Jude Bellingham,87,50,63.5,22.3,57.4,34.9,13.99892853042689
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,11,Declan Rice,87,51,57.0,38.3,52.2,52.3,14.799999999999999
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,12,John Stones,87,52,52.2,52.3,64.2,47.3,13.0
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,13,Declan Rice,87,55,69.4,57.0,55.6,71.0,19.658077220318372
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,14,Kieran Trippier,87,56,55.6,71.0,49.5,56.6,15.63873396410336
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,15,John Stones,87,59,48.2,50.9,44.3,16.2,34.91847648452034
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,16,Eric Dier,88,2,44.3,16.2,48.2,6.9,10.084641788382967
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,17,Luke Shaw,88,4,47.5,6.9,15.2,26.6,37.83358296540258
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,18,Jordan Pickford,88,7,15.2,30.2,20.9,40.8,12.035364556173608
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,19,John Stones,88,13,25.8,41.7,43.0,7.2,38.54983787255142
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,20,Luke Shaw,88,18,42.8,22.7,43.7,28.4,5.770615218501404
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,21,Jack Grealish,88,23,51.8,13.5,50.9,6.0,7.553806987208502
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,22,Jude Bellingham,88,25,50.9,6.3,50.4,18.2,11.910499569707392
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,23,Luke Shaw,88,26,50.4,18.2,33.3,12.4,18.056854654119583
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,24,Jude Bellingham,88,33,35.3,29.3,33.5,54.8,25.56345047132722
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,25,John Stones,88,37,39.1,59.1,54.0,61.5,15.092050887801829
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,26,Marcus Rashford,88,38,54.0,61.5,38.9,57.2,15.700318468107582
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,27,John Stones,88,41,38.0,55.2,44.6,40.6,16.022484201895786
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,28,Jude Bellingham,88,42,43.7,41.7,32.6,31.5,15.074813431681338
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,29,Eric Dier,88,44,32.6,31.3,43.9,19.1,16.629191201017562
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,30,Luke Shaw,88,46,44.3,17.3,27.0,27.5,20.083077453418337
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,31,Eric Dier,88,49,26.5,30.4,22.7,55.9,25.781582573612507
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,32,John Stones,88,51,24.5,58.8,44.8,59.7,20.319940944796073
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,33,Marcus Rashford,88,52,44.8,59.7,51.1,52.3,9.718538984847472
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,34,Jude Bellingham,88,54,51.3,53.0,98.0,60.4,47.282660669636606
3857271_7,3857271,England vs Iran,England,Jack Grealish,89,35,Callum Wilson,89,0,113.1,53.0,112.0,39.9,13.146102083887833
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,1,Leander Dendoncker,42,3,46.1,50.8,32.9,37.0,19.09659655540746
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,2,Toby Alderweireld,42,5,32.9,37.0,37.5,22.2,15.4983870128475
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,3,Jan Vertonghen,42,8,37.5,22.2,30.4,30.5,10.92245393673052
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,4,Toby Alderweireld,42,10,29.7,30.6,26.4,53.5,23.13655116909173
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,5,Leander Dendoncker,42,13,26.4,53.5,38.9,73.5,23.58495283014151
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,6,Youri Tielemans,42,21,39.5,73.8,44.0,55.2,19.136614120580468
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,7,Eden Hazard,42,22,43.1,55.3,48.4,64.9,10.965856099730662
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,8,Axel Witsel,42,24,49.8,61.3,47.6,21.4,39.96060560101661
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,9,Jan Vertonghen,42,32,69.8,11.4,55.1,23.5,19.039432764659768
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,10,Toby Alderweireld,42,35,55.1,23.5,56.8,46.0,22.564130827488125
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,11,Leander Dendoncker,42,37,54.5,48.9,65.0,69.5,23.121634890292686
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,12,Youri Tielemans,42,38,65.0,69.5,52.9,58.0,16.693112352104986
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,13,Leander Dendoncker,42,42,54.8,58.0,76.4,48.0,23.802520874898953
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,14,Leander Dendoncker,42,51,12.5,74.1,5.9,51.9,23.160310878742532
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,15,Thibaut Courtois,42,55,5.9,51.9,16.7,14.9,38.54400083022
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,16,Jan Vertonghen,42,59,29.7,11.4,35.0,20.0,10.101980003939822
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,17,Axel Witsel,43,5,47.2,20.8,43.9,34.4,13.994641831786906
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,18,Youri Tielemans,43,7,44.3,34.9,53.6,52.2,19.641283053812963
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,19,Leander Dendoncker,43,10,53.6,53.5,66.2,72.0,22.38325266801052
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,20,Kevin De Bruyne,43,15,66.7,72.0,48.7,62.0,20.591260281974
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,21,Leander Dendoncker,43,17,48.7,62.0,42.2,41.7,21.315252754776328
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,22,Toby Alderweireld,43,20,42.2,41.7,46.5,16.6,25.46566315649369
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,23,Jan Vertonghen,43,23,46.5,16.6,44.8,21.6,5.281098370604358
3857268_1,3857268,Belgium vs Canada,Belgium,Michy Batshuayi Tunga,43,24,Toby Alderweireld,43,28,44.8,21.6,109.0,36.1,65.81709504376504
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,1,Diogo Meireles Costa,4,26,7.0,36.1,29.0,52.3,27.321054152429767
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,2,Rúben Diogo Da Silva Neves,4,29,29.1,51.9,38.5,11.9,41.089658066233646
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,3,João Pedro Cavaco Cancelo,4,34,48.3,8.4,50.5,18.3,10.141498903022176
3857262_1,3857262,South Korea vs Portugal,Portugal,Ricardo Jorge Luz Horta,4,4,Vitor Machado Ferreira,4,36,47.7,16.2,45.5,8.4,8.104319835741924
