match_id,match_label,team,opponent,possession,formation,player,period,minute,second,shot_type,shot_context,is_penalty_shootout,is_standard_shot,shot_outcome,is_goal,shot_xg,play_pattern,passes_before_shot,pass_category,duration_seconds,players_involved,start_x,start_y,start_zone,shot_x,shot_y,entry_method,passes_to_entry,time_to_entry,fast_entry_before_shot
3857259,Cameroon vs Serbia,Cameroon,Serbia,38,433,Pierre Kunde Malong,1,18,37,Open Play,Open play / other,False,False,Saved,0,0.009715966,Regular Play,8,7-9,21.0,6,70.4,51.5,Mittelfeld,108.1,60.1,Langer Pass,8.0,15.0,False
3857259,Cameroon vs Serbia,Cameroon,Serbia,39,433,Pierre Kunde Malong,1,19,31,Open Play,Corner,False,True,Blocked,0,0.029523049,From Corner,2,0-3,5.0,3,120.0,80.0,Offensives Drittel,96.8,50.1,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,52,433,Nicolas Alexis Julio N'Koulou Ndoubena,1,28,6,Open Play,Corner,False,True,Blocked,0,0.09064111,From Corner,1,0-3,1.0,2,120.0,0.1,Offensives Drittel,115.2,33.5,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,52,433,Jean-Charles Castelletto,1,28,7,Open Play,Corner,False,True,Goal,1,0.8945071,From Corner,1,0-3,2.0,3,120.0,0.1,Offensives Drittel,118.5,43.2,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,76,433,Pierre Kunde Malong,1,42,44,Open Play,Open play / other,False,False,Saved,0,0.0845098,Regular Play,0,0-3,6.0,1,67.8,51.5,Mittelfeld,103.5,53.8,Carry,0.0,1.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,76,433,Pierre Kunde Malong,1,42,45,Open Play,Open play / other,False,False,Off T,0,0.056867022,Regular Play,0,0-3,7.0,1,67.8,51.5,Mittelfeld,110.5,55.1,Carry,0.0,1.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,80,3421,Strahinja Pavlović,1,45,22,Open Play,Free kick,False,True,Goal,1,0.07892812,From Free Kick,1,0-3,2.0,2,86.0,26.7,Offensives Drittel,110.7,42.8,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,83,3421,Sergej Milinković-Savić,1,47,52,Open Play,Throw-in,False,True,Goal,1,0.058657028,From Throw In,3,0-3,14.0,6,64.7,0.1,Mittelfeld,99.6,46.7,Langer Pass,1.0,0.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,85,3421,Aleksandar Mitrović,1,50,0,Open Play,Throw-in,False,True,Blocked,0,0.08318807,From Throw In,3,0-3,16.0,5,14.0,80.0,Defensives Drittel,98.4,45.9,No entry found,,,False
3857259,Cameroon vs Serbia,Serbia,Cameroon,86,3421,Saša Lukić,1,51,13,Open Play,Corner,False,True,Blocked,0,0.039666813,From Corner,0,0-3,4.0,2,120.0,80.0,Offensives Drittel,103.0,49.6,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,105,3421,Aleksandar Mitrović,2,52,26,Open Play,Open play / other,False,False,Goal,1,0.8974681,Regular Play,4,4-6,10.0,4,77.2,22.1,Mittelfeld,113.6,40.2,Carry,0.0,0.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,114,433,Vincent Paté Aboubakar,2,59,40,Open Play,Open play / other,False,False,Blocked,0,0.05176351,From Counter,2,0-3,13.0,3,13.1,51.8,Defensives Drittel,106.5,47.6,Langer Pass,2.0,6.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,119,433,Karl Brillant Toko Ekambi,2,61,53,Open Play,Open play / other,False,False,Saved,0,0.02132554,From Counter,3,0-3,14.0,4,18.1,30.6,Defensives Drittel,106.4,24.5,Carry,2.0,8.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,121,3421,Sergej Milinković-Savić,2,62,22,Open Play,Open play / other,False,False,Off T,0,0.10917903,From Keeper,0,0-3,7.0,2,13.1,52.6,Defensives Drittel,96.4,47.8,No entry found,,,False
3857259,Cameroon vs Serbia,Cameroon,Serbia,122,433,Vincent Paté Aboubakar,2,62,52,Open Play,Open play / other,False,False,Goal,1,0.28323865,From Goal Kick,4,4-6,20.0,5,6.0,44.0,Defensives Drittel,104.4,49.0,Langer Pass,4.0,14.0,True
3857259,Cameroon vs Serbia,Cameroon,Serbia,124,433,Jean-Eric Maxim Choupo-Moting,2,65,25,Open Play,Open play / other,False,False,Goal,1,0.46942416,From Counter,2,0-3,10.0,3,26.2,39.2,Defensives Drittel,111.0,37.0,Carry,1.0,6.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,131,3421,Nikola Milenković,2,69,58,Open Play,Corner,False,True,Wayward,0,0.0304652,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,110.5,45.7,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,142,3421,Aleksandar Mitrović,2,75,52,Open Play,Free kick,False,True,Saved,0,0.10947208,From Free Kick,9,7-9,47.0,9,37.6,32.6,Defensives Drittel,110.1,55.7,Langer Pass,9.0,43.0,False
3857259,Cameroon vs Serbia,Serbia,Cameroon,144,3421,Sergej Milinković-Savić,2,77,24,Open Play,Open play / other,False,False,Off T,0,0.032438725,Regular Play,17,10+,61.0,8,16.9,36.9,Defensives Drittel,95.2,48.2,Kurzer Pass,9.0,25.0,False
3857259,Cameroon vs Serbia,Cameroon,Serbia,158,433,Vincent Paté Aboubakar,2,86,7,Open Play,Throw-in,False,True,Saved,0,0.025639288,From Throw In,2,0-3,18.0,4,6.5,80.0,Defensives Drittel,94.0,24.8,Carry,2.0,12.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,160,3421,Aleksandar Mitrović,2,88,4,Open Play,Open play / other,False,False,Off T,0,0.1134657,From Keeper,26,10+,113.0,11,11.4,39.3,Defensives Drittel,105.1,38.3,Kurzer Pass,7.0,14.0,False
3857259,Cameroon vs Serbia,Cameroon,Serbia,172,433,Georges-Kévin Nkoudou Mbida,2,94,8,Free Kick,Free kick,False,True,Saved,0,0.0070103277,From Free Kick,0,0-3,0.0,1,103.3,13.7,Offensives Drittel,103.3,13.7,Bereits im offensiven Drittel,0.0,0.0,True
3857259,Cameroon vs Serbia,Serbia,Cameroon,175,3421,Marko Grujić,2,94,42,Open Play,Throw-in,False,True,Saved,0,0.027356416,From Throw In,3,0-3,9.0,4,81.0,0.1,Offensives Drittel,92.3,33.6,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,8,4231,Michy Batshuayi Tunga,1,4,48,Open Play,Open play / other,False,False,Saved,0,0.13561569,Regular Play,4,4-6,15.0,5,37.9,67.7,Defensives Drittel,110.0,29.6,Kurzer Pass,3.0,9.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,24,4231,Kevin De Bruyne,1,15,51,Open Play,Free kick,False,True,Blocked,0,0.023734333,From Free Kick,2,0-3,2.0,3,95.5,13.0,Offensives Drittel,95.2,30.1,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,25,4231,Amadou Onana,1,16,21,Open Play,Corner,False,True,Off T,0,0.22733837,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,114.6,38.6,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,28,4231,Thomas Meunier,1,18,26,Open Play,Throw-in,False,True,Saved,0,0.050302412,From Throw In,9,7-9,34.0,7,40.5,80.0,Mittelfeld,101.1,27.4,Langer Pass,8.0,21.0,False
3857283,Belgium vs Morocco,Morocco,Belgium,34,433,Hakim Ziyech,1,20,26,Open Play,Throw-in,False,True,Off T,0,0.010982664,From Throw In,5,4-6,13.0,5,99.2,0.1,Offensives Drittel,88.5,52.0,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,46,433,Selim Amallah,1,27,27,Open Play,Open play / other,False,False,Off T,0,0.054105066,From Goal Kick,16,10+,52.0,8,7.0,44.1,Defensives Drittel,106.0,49.7,Langer Pass,14.0,40.0,False
3857283,Belgium vs Morocco,Morocco,Belgium,56,433,Achraf Hakimi Mouh,1,34,13,Open Play,Open play / other,False,False,Off T,0,0.054164495,Regular Play,12,10+,40.0,7,54.3,30.0,Mittelfeld,109.4,56.3,Langer Pass,12.0,35.0,False
3857283,Belgium vs Morocco,Belgium,Morocco,57,4231,Kevin De Bruyne,1,34,54,Open Play,Open play / other,False,False,Blocked,0,0.021631707,From Goal Kick,6,4-6,18.0,6,6.0,36.0,Defensives Drittel,94.1,42.1,Carry,6.0,14.0,False
3857283,Belgium vs Morocco,Belgium,Morocco,61,4231,Kevin De Bruyne,1,38,51,Free Kick,Free kick,False,True,Off T,0,0.007375095,From Free Kick,0,0-3,0.0,1,112.6,6.7,Offensives Drittel,112.6,6.7,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,89,433,Hakim Ziyech,2,49,45,Open Play,Open play / other,False,False,Saved,0,0.02991042,Regular Play,4,4-6,17.0,4,44.3,25.8,Mittelfeld,95.2,48.1,Kurzer Pass,2.0,3.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,93,4231,Eden Hazard,2,51,8,Open Play,Open play / other,False,False,Saved,0,0.009158539,Regular Play,13,10+,44.0,9,40.5,8.7,Mittelfeld,104.9,58.7,Carry,13.0,36.0,False
3857283,Belgium vs Morocco,Belgium,Morocco,94,4231,Amadou Onana,2,51,52,Open Play,Corner,False,True,Off T,0,0.06452631,From Corner,1,0-3,2.0,2,120.0,80.0,Offensives Drittel,111.4,40.8,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,101,433,Sofiane Boufal,2,56,11,Open Play,Throw-in,False,True,Off T,0,0.01369968,From Throw In,12,10+,46.0,9,64.7,80.0,Mittelfeld,106.6,22.0,Kurzer Pass,11.0,31.0,False
3857283,Belgium vs Morocco,Morocco,Belgium,106,433,Noussair Mazraoui,2,60,50,Open Play,Open play / other,False,False,Off T,0,0.022188112,Regular Play,9,7-9,27.0,6,74.9,4.6,Mittelfeld,87.4,35.3,Kurzer Pass,2.0,4.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,112,4231,Dries Mertens,2,64,40,Open Play,Open play / other,False,False,Saved,0,0.065653466,Regular Play,7,7-9,34.0,8,26.8,60.7,Defensives Drittel,97.9,37.7,Carry,5.0,13.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,115,433,Azzedine Ounahi,2,68,26,Open Play,Free kick,False,True,Off T,0,0.023304239,From Free Kick,7,7-9,22.0,7,27.7,70.7,Defensives Drittel,87.6,38.2,Carry,5.0,16.0,False
3857283,Belgium vs Morocco,Morocco,Belgium,123,433,Romain Saïss,2,72,37,Open Play,Free kick,False,True,Goal,1,0.56495196,From Free Kick,1,0-3,1.0,2,114.1,3.6,Offensives Drittel,118.0,36.4,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Belgium,Morocco,133,4231,Jan Vertonghen,2,81,40,Open Play,Corner,False,True,Off T,0,0.03727616,From Corner,1,0-3,2.0,2,120.0,80.0,Offensives Drittel,109.1,37.6,Bereits im offensiven Drittel,0.0,0.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,148,433,Abderrazak Hamdallah,2,90,0,Open Play,Open play / other,False,False,Saved,0,0.036752854,Regular Play,1,0-3,14.0,2,17.2,17.3,Defensives Drittel,116.6,28.9,Carry,1.0,4.0,True
3857283,Belgium vs Morocco,Morocco,Belgium,151,433,Zakaria Aboukhlal,2,91,51,Open Play,Open play / other,False,False,Goal,1,0.18104906,From Goal Kick,4,4-6,12.0,4,6.0,36.0,Defensives Drittel,110.3,46.8,Kurzer Pass,2.0,4.0,True
3857286,Qatar vs Ecuador,Ecuador,Qatar,25,442,Enner Remberto Valencia Lastra,1,15,49,Penalty,Penalty,False,True,Goal,1,0.7835,Other,0,0-3,0.0,1,108.1,40.1,Offensives Drittel,108.1,40.1,Bereits im offensiven Drittel,0.0,0.0,True
3857286,Qatar vs Ecuador,Ecuador,Qatar,43,442,Romario Andrés Ibarra Mina,1,28,7,Open Play,Throw-in,False,True,Off T,0,0.057691004,From Throw In,21,10+,74.0,9,58.7,0.1,Mittelfeld,96.5,46.4,No entry found,,,False
3857286,Qatar vs Ecuador,Ecuador,Qatar,49,442,Enner Remberto Valencia Lastra,1,30,44,Open Play,Open play / other,False,False,Goal,1,0.08878088,Regular Play,2,0-3,13.0,4,62.9,19.0,Mittelfeld,109.6,38.0,Carry,0.0,0.0,True
3857286,Qatar vs Ecuador,Qatar,Ecuador,50,352,Abdelkarim Hassan Al Haj Fadlalla,1,32,40,Open Play,Open play / other,False,False,Off T,0,0.0062173195,From Kick Off,8,7-9,37.0,7,60.0,40.0,Mittelfeld,88.4,22.4,Carry,5.0,19.0,False
3857286,Qatar vs Ecuador,Qatar,Ecuador,73,352,Almoez Ali Zainalabiddin Abdulla,1,49,51,Open Play,Free kick,False,True,Off T,0,0.21267414,From Free Kick,6,4-6,11.0,6,57.6,23.9,Mittelfeld,113.0,43.7,Carry,4.0,6.0,True
3857286,Qatar vs Ecuador,Ecuador,Qatar,90,442,Angelo Smit Preciado Quiñónez,2,51,26,Open Play,Open play / other,False,False,Off T,0,0.0066099144,Regular Play,4,4-6,21.0,6,55.7,25.2,Mittelfeld,91.7,61.5,Kurzer Pass,3.0,5.0,True
3857286,Qatar vs Ecuador,Ecuador,Qatar,95,442,Romario Andrés Ibarra Mina,2,54,46,Open Play,Open play / other,False,False,Saved,0,0.07894745,Regular Play,1,0-3,4.0,2,64.0,49.8,Mittelfeld,101.9,32.3,Langer Pass,1.0,0.0,True
3857286,Qatar vs Ecuador,Qatar,Ecuador,103,352,Pedro Miguel Correia,2,61,23,Open Play,Throw-in,False,True,Off T,0,0.030855335,From Throw In,7,7-9,21.0,7,79.6,0.1,Mittelfeld,106.5,47.5,Carry,6.0,16.0,False
3857286,Qatar vs Ecuador,Qatar,Ecuador,123,352,Akram Hassan Afif,2,74,36,Open Play,Throw-in,False,True,Off T,0,0.009109482,From Throw In,16,10+,46.0,9,45.0,80.0,Mittelfeld,92.1,23.1,Kurzer Pass,8.0,26.0,False
3857286,Qatar vs Ecuador,Qatar,Ecuador,140,352,Mohammed Muntari,2,85,28,Open Play,Open play / other,False,False,Off T,0,0.045332674,From Goal Kick,5,4-6,19.0,6,7.0,36.1,Defensives Drittel,100.2,55.2,Langer Pass,5.0,15.0,True
3857286,Qatar vs Ecuador,Ecuador,Qatar,156,442,Kevin José Rodríguez Cortez,2,94,26,Open Play,Corner,False,True,Off T,0,0.13848205,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,112.3,37.4,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,3,442,Lionel Andrés Messi Cuccittini,1,1,34,Open Play,Open play / other,False,False,Saved,0,0.15308252,Regular Play,23,10+,82.0,10,33.1,6.8,Defensives Drittel,104.5,44.5,Langer Pass,22.0,72.0,False
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,10,442,Lionel Andrés Messi Cuccittini,1,9,15,Penalty,Penalty,False,True,Goal,1,0.7835,Other,0,0-3,0.0,1,108.0,40.0,Offensives Drittel,108.0,40.0,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,29,442,Alejandro Darío Gómez,1,20,0,Open Play,Throw-in,False,True,Off T,0,0.011924569,From Throw In,4,4-6,11.0,6,104.8,80.0,Offensives Drittel,98.4,20.2,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,61,442,Lautaro Javier Martínez,1,41,54,Open Play,Free kick,False,True,Blocked,0,0.0877444,From Free Kick,1,0-3,2.0,2,105.5,10.3,Offensives Drittel,113.2,33.8,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,61,442,Rodrigo Javier De Paul,1,41,56,Open Play,Free kick,False,True,Off T,0,0.050540753,From Free Kick,1,0-3,4.0,3,105.5,10.3,Offensives Drittel,101.1,41.8,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Saudi Arabia,Argentina,78,4141,Saleh Khalid Al Shehri,2,47,40,Open Play,Free kick,False,True,Goal,1,0.080592275,From Free Kick,5,4-6,25.0,8,21.7,10.6,Defensives Drittel,108.0,29.6,Kurzer Pass,4.0,20.0,False
3857300,Argentina vs Saudi Arabia,Saudi Arabia,Argentina,88,4141,Nawaf Shaker Al Abid,2,52,36,Open Play,Open play / other,False,False,Blocked,0,0.040064447,Regular Play,4,4-6,24.0,7,67.2,2.9,Mittelfeld,104.9,54.1,Carry,4.0,16.0,False
3857300,Argentina vs Saudi Arabia,Saudi Arabia,Argentina,88,4141,Salem Mohammed Al Dawsari,2,52,44,Open Play,Open play / other,False,False,Goal,1,0.03280492,Regular Play,4,4-6,32.0,7,67.2,2.9,Mittelfeld,102.4,25.3,Carry,4.0,16.0,False
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,105,442,Lisandro Martínez,2,62,47,Open Play,Corner,False,True,Blocked,0,0.33156127,From Corner,4,4-6,12.0,4,120.0,0.1,Offensives Drittel,111.1,39.9,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,105,442,Nicolás Alejandro Tagliafico,2,62,47,Open Play,Corner,False,True,Saved,0,0.63619345,From Corner,4,4-6,12.0,5,120.0,0.1,Offensives Drittel,116.1,37.2,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,112,442,Lautaro Javier Martínez,2,68,35,Open Play,Corner,False,True,Off T,0,0.077176735,From Corner,1,0-3,1.0,2,120.0,0.1,Offensives Drittel,116.5,31.1,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,116,442,Ángel Fabián Di María Hernández,2,71,54,Open Play,Throw-in,False,True,Saved,0,0.0639515,From Throw In,11,10+,40.0,8,69.1,80.0,Mittelfeld,111.4,54.4,Carry,6.0,18.0,False
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,118,442,Ángel Fabián Di María Hernández,2,73,37,Open Play,Throw-in,False,True,Blocked,0,0.015201165,From Throw In,7,7-9,47.0,9,110.4,0.1,Offensives Drittel,86.7,57.3,Kurzer Pass,7.0,46.0,False
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,122,442,Enzo Fernandez,2,75,19,Open Play,Corner,False,True,Off T,0,0.036932193,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,108.2,39.6,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,127,442,Lionel Andrés Messi Cuccittini,2,79,58,Free Kick,Free kick,False,True,Off T,0,0.056788407,From Free Kick,0,0-3,0.0,1,92.8,47.1,Offensives Drittel,92.8,47.1,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,133,442,Lionel Andrés Messi Cuccittini,2,83,31,Open Play,Open play / other,False,False,Saved,0,0.077553175,Regular Play,9,7-9,37.0,6,26.8,14.1,Defensives Drittel,113.6,32.2,Carry,2.0,5.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,144,442,Nicolás Hernán Otamendi,2,90,34,Open Play,Corner,False,True,Wayward,0,0.048093256,From Corner,1,0-3,1.0,2,120.0,0.1,Offensives Drittel,109.5,37.8,Bereits im offensiven Drittel,0.0,0.0,True
3857300,Argentina vs Saudi Arabia,Argentina,Saudi Arabia,153,442,Julián Álvarez,2,100,3,Open Play,Corner,False,True,Saved,0,0.061390053,From Corner,2,0-3,12.0,6,120.0,0.1,Offensives Drittel,112.5,33.2,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,11,4231,Gue-Sung Cho,1,3,49,Open Play,Open play / other,False,False,Blocked,0,0.09163986,Regular Play,5,4-6,15.0,5,21.7,37.2,Defensives Drittel,111.9,44.7,Langer Pass,2.0,7.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,18,4231,Woo-Yeong Jeong,1,7,14,Open Play,Corner,False,True,Blocked,0,0.03008143,From Corner,1,0-3,5.0,3,120.0,0.1,Offensives Drittel,96.7,49.1,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,19,4231,Min Jae Kim,1,7,49,Open Play,Corner,False,True,Wayward,0,0.059008703,From Corner,1,0-3,1.0,2,120.0,80.0,Offensives Drittel,114.5,47.9,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,19,4231,In-Beom Hwang,1,7,54,Open Play,Corner,False,True,Blocked,0,0.019586006,From Corner,1,0-3,6.0,4,120.0,80.0,Offensives Drittel,95.7,54.9,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,29,4231,Gue-Sung Cho,1,17,10,Open Play,Corner,False,True,Blocked,0,0.055939306,From Corner,1,0-3,1.0,2,120.0,0.1,Offensives Drittel,115.4,30.4,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,Ghana,South Korea,38,4231,Mohamed Salisu,1,23,43,Open Play,Free kick,False,True,Goal,1,0.4040968,From Free Kick,0,0-3,2.0,3,92.9,2.9,Offensives Drittel,115.5,37.9,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,Ghana,South Korea,51,4231,Mohammed Kudus,1,33,49,Open Play,Open play / other,False,False,Goal,1,0.20083603,From Goal Kick,31,10+,94.0,10,7.0,44.1,Defensives Drittel,113.1,41.8,Carry,6.0,18.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,66,4231,Woo-Young Jung,1,44,49,Open Play,Throw-in,False,True,Off T,0,0.010946972,From Throw In,28,10+,97.0,9,105.1,0.1,Offensives Drittel,100.6,20.0,Carry,2.0,6.0,True
3857299,South Korea vs Ghana,Ghana,South Korea,75,4231,Thomas Teye Partey,1,49,30,Open Play,Corner,False,True,Off T,0,0.21468838,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,118.3,36.2,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,Ghana,South Korea,83,4231,Tariq Lamptey,2,49,38,Open Play,Throw-in,False,True,Off T,0,0.07450179,From Throw In,16,10+,60.0,10,69.1,80.0,Mittelfeld,104.8,52.1,Carry,5.0,16.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,85,4231,Gue-Sung Cho,2,52,3,Open Play,Throw-in,False,True,Saved,0,0.07677545,From Throw In,8,7-9,13.0,6,108.9,0.1,Offensives Drittel,111.6,36.7,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,95,4231,Gue-Sung Cho,2,57,19,Open Play,Open play / other,False,False,Goal,1,0.23484395,Regular Play,6,4-6,28.0,7,16.8,6.3,Defensives Drittel,112.6,38.4,Langer Pass,5.0,17.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,99,4231,Gue-Sung Cho,2,60,7,Open Play,Throw-in,False,True,Goal,1,0.16237147,From Throw In,8,7-9,29.0,9,76.4,0.1,Mittelfeld,115.5,43.7,Langer Pass,5.0,11.0,True
3857299,South Korea vs Ghana,Ghana,South Korea,113,4231,Iñaki Williams Arthuer,2,67,50,Open Play,Free kick,False,True,Wayward,0,0.10557394,From Free Kick,8,7-9,20.0,7,50.6,61.6,Mittelfeld,109.2,32.5,Kurzer Pass,6.0,14.0,False
3857299,South Korea vs Ghana,Ghana,South Korea,113,4231,Mohammed Kudus,2,67,52,Open Play,Free kick,False,True,Goal,1,0.15416233,From Free Kick,8,7-9,22.0,8,50.6,61.6,Mittelfeld,108.4,48.6,Kurzer Pass,6.0,14.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,122,4231,Kang-In Lee,2,74,34,Free Kick,Free kick,False,True,Saved,0,0.034794893,From Free Kick,0,0-3,0.0,1,90.9,45.4,Offensives Drittel,90.9,45.4,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,123,4231,Heung-Min Son,2,75,15,Open Play,Corner,False,True,Blocked,0,0.065267496,From Corner,1,0-3,10.0,4,120.0,80.0,Offensives Drittel,110.9,29.2,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,123,4231,Kang-In Lee,2,75,38,Open Play,Corner,False,True,Blocked,0,0.011154885,From Corner,7,7-9,33.0,8,120.0,80.0,Offensives Drittel,114.2,56.1,Kurzer Pass,3.0,19.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,123,4231,Jin-Su Kim,2,75,40,Open Play,Corner,False,True,Blocked,0,0.19109753,From Corner,7,7-9,35.0,9,120.0,80.0,Offensives Drittel,112.0,30.1,Kurzer Pass,3.0,19.0,False
3857299,South Korea vs Ghana,Ghana,South Korea,134,4231,Salis Abdul Samed,2,82,30,Open Play,Corner,False,True,Off T,0,0.026676558,From Corner,0,0-3,2.0,3,120.0,80.0,Offensives Drittel,96.1,40.1,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,135,4231,Jin-Su Kim,2,83,16,Open Play,Open play / other,False,False,Off T,0,0.03964235,From Goal Kick,7,7-9,27.0,7,7.0,44.1,Defensives Drittel,107.7,23.5,Langer Pass,6.0,19.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,140,4231,Jin-Su Kim,2,85,36,Open Play,Free kick,False,True,Wayward,0,0.054534186,From Free Kick,9,7-9,27.0,6,37.5,75.6,Defensives Drittel,112.0,33.2,Carry,2.0,4.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,144,4231,Heung-Min Son,2,90,10,Open Play,Corner,False,True,Blocked,0,0.060233038,From Corner,5,4-6,24.0,5,120.0,80.0,Offensives Drittel,109.6,28.5,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,144,4231,Young-Gwon Kim,2,90,13,Open Play,Corner,False,True,Blocked,0,0.064945966,From Corner,5,4-6,27.0,6,120.0,80.0,Offensives Drittel,103.6,37.6,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,144,4231,Sang-Ho Na,2,90,53,Open Play,Corner,False,True,Saved,0,0.05996953,From Corner,17,10+,67.0,9,120.0,80.0,Offensives Drittel,113.0,49.3,Langer Pass,11.0,46.0,False
3857299,South Korea vs Ghana,South Korea,Ghana,149,4231,Gue-Sung Cho,2,93,56,Open Play,Corner,False,True,Saved,0,0.014336902,From Corner,9,7-9,37.0,5,120.0,0.1,Offensives Drittel,111.6,23.1,Carry,2.0,10.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,155,4231,Kang-In Lee,2,99,45,Open Play,Throw-in,False,True,Off T,0,0.025138553,From Throw In,3,0-3,10.0,3,110.6,0.1,Offensives Drittel,98.5,56.8,Bereits im offensiven Drittel,0.0,0.0,True
3857299,South Korea vs Ghana,South Korea,Ghana,157,4231,Kyung-Won Kwon,2,100,49,Open Play,Open play / other,False,False,Blocked,0,0.005484339,Regular Play,5,4-6,20.0,5,44.0,36.0,Mittelfeld,83.8,54.1,Carry,5.0,17.0,False
